Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:00.000,61.554695,-4.8208063,-171.9144147,-9.41,1.73,-182.263,171.0976546,-4.244889,8.6467838,-169.251,65.951,-165.878
00:00:00.025,61.2894007,-4.6774688,-172.1129866,-9.487,1.965,-183.208,164.2428169,-0.4680234,7.4271373,-164.987,69.013,-170.311
00:00:00.050,56.1043144,-4.2432251,-172.0463056,-8.848,1.863,-182.514,164.1468844,-1.5056076,10.1654323,-167.644,63.331,-167.055
00:00:00.075,62.2124961,-4.2345692,-172.9875752,-8.66,0.053,-181.396,168.2756803,-4.0058106,10.2377871,-169.445,63.608,-164.508
00:00:00.100,48.2357827,-3.3602027,-172.5030241,-7.591,0.895,-180.846,167.5000395,-3.2956678,9.3449359,-168.354,66.621,-165.923
00:00:00.125,59.0867095,-4.5249607,-172.025009,-9.323,1.497,-182.867,166.1097574,-4.8009671,10.484221,-172.073,64.712,-164.484
00:00:00.150,70.5170996,-5.6553712,-172.0068556,-10.902,1.704,-183.397,165.7031006,-4.9322625,12.1821592,-172.967,60.708,-163.244
00:00:00.175,59.3941764,-4.2636482,-172.5312881,-8.995,0.721,-182.915,165.1250003,-3.1707467,9.7936032,-169.628,64.814,-165.794
00:00:00.200,34.1645268,-2.4823379,-171.9342206,-6.319,1.615,-181.443,165.9868757,-4.1875945,10.7056884,-172.404,62.739,-164.142
00:00:00.225,42.9627807,-2.995392,-172.3979435,-7.182,0.83,-182.044,172.2254005,-7.3820289,10.6795614,-175.336,61.665,-161.584
00:00:00.250,55.3353219,-4.1641917,-172.0666956,-8.51,1.598,-182.787,167.0259112,-4.3471292,6.9711343,-170.24,69.866,-165.461
00:00:00.275,51.6594328,-4.3993548,-170.9260751,-8.78,3.21,-182.906,160.2444612,-1.0623221,6.6814778,-166.131,69.797,-167.537
00:00:00.300,68.6635385,-4.670747,-173.1654156,-9.537,0.189,-182.933,163.7957178,-0.6761343,6.5976327,-164.852,70.614,-170.042
00:00:00.325,65.5100972,-3.742572,-174.1855727,-8.347,-1.104,-181.874,165.4421941,-0.675315,6.190742,-163.087,71.513,-169.417
00:00:00.350,45.2641049,-3.1912466,-172.3549779,-7.139,0.969,-181.387,168.5051802,-2.7044972,8.0710658,-166.387,67.444,-166.148
00:00:00.375,52.9384357,-4.2640163,-171.4481448,-8.89,2.421,-181.716,171.5781188,-5.0925756,11.8349168,-170.786,60.019,-163.184
00:00:00.400,61.5190357,-4.6314541,-172.2258767,-9.542,1.682,-183.526,167.0244675,-3.8313125,11.2363439,-170.212,62.577,-165.195
00:00:00.425,49.3956534,-3.8754586,-171.5852503,-7.968,2.436,-182.662,160.3866444,-2.0950626,11.9700758,-171,61.458,-165.758
00:00:00.450,62.9821327,-4.3833774,-172.8502742,-9.086,0.269,-182.064,163.1603474,-3.3412132,10.9392862,-170.915,63.12,-164.515
00:00:00.475,43.8481654,-2.7210957,-173.2458357,-6.987,0.002,-180.9,164.2291136,-2.5287011,7.4686477,-167.877,70.246,-167.392
00:00:00.500,47.3925908,-3.3853405,-172.2960073,-7.678,1.222,-182.416,164.5721114,-3.1035909,8.1992642,-169.815,68.582,-166.534
00:00:00.525,66.7351282,-5.6299383,-171.4601834,-10.64,2.114,-183.29,165.405054,-3.8932899,7.5350293,-169.798,68.394,-165.225
00:00:00.550,64.8341295,-5.135943,-171.92037,-10.004,1.837,-182.92,163.7535415,-1.4889573,6.8586769,-165.893,69.801,-167.897
00:00:00.575,40.6875874,-2.8993503,-172.1908537,-6.81,1.282,-181.923,165.5232481,-2.9590863,7.0355855,-168.526,69.614,-167.141
00:00:00.600,52.0689535,-3.1795038,-173.496316,-7.329,-0.467,-181.681,171.1979816,-5.0013566,8.4908482,-170.212,66.08,-164.388
00:00:00.625,60.4876426,-4.1373808,-172.9097345,-8.743,0.405,-182.457,169.5075132,-3.3481663,7.2235339,-166.595,69.269,-165.829
00:00:00.650,50.7776345,-4.2573844,-171.0436039,-8.907,3.334,-182.636,164.0490714,-1.0032746,8.7067793,-165.996,66.689,-168.17
00:00:00.675,72.1395708,-5.6756772,-172.2137031,-11.142,1.381,-183.409,165.8134337,-2.6020114,9.9263671,-167.481,64.267,-165.602
00:00:00.700,68.4211115,-4.5182846,-173.3581816,-9.249,-0.172,-181.595,167.3025808,-3.2368762,9.6734307,-167.655,65.005,-165.266
00:00:00.725,43.9642006,-2.9218986,-172.7695789,-6.774,0.37,-181.273,168.0044428,-4.2559458,10.9239623,-170.395,62.955,-164.118
00:00:00.750,45.5923505,-3.3127852,-172.1279327,-7.659,1.37,-181.806,169.3451725,-6.1807401,11.4225302,-173.364,61.204,-162.134
00:00:00.775,64.1351758,-4.8970287,-172.1909973,-10.23,1.762,-183.573,165.4881063,-4.7572109,11.3644899,-172.138,61.552,-162.756
00:00:00.800,46.4461852,-3.8800994,-170.9723828,-8.164,3.138,-182.707,158.8470059,-2.2887022,9.7350008,-170.492,64.549,-165.44
00:00:00.825,40.9775361,-3.1946402,-171.4640453,-7.082,1.993,-181.325,163.5948056,-4.0335794,9.9959391,-172.213,64.059,-164.209
00:00:00.850,55.9653739,-3.511634,-173.3960112,-7.717,-0.464,-181.365,169.7882568,-5.2519389,6.7449649,-170.731,70.718,-165.325
00:00:00.875,46.5473553,-3.2954759,-172.3475863,-7.325,1.277,-181.958,164.3958255,-2.0204331,5.4382907,-166.338,73.292,-168.491
00:00:00.900,54.8938978,-4.6311083,-171.0966776,-9.434,2.675,-183.302,163.8033079,-1.5173079,5.8257255,-165.697,70.953,-167.872
00:00:00.925,65.8400631,-4.9917211,-172.2966306,-10.26,1.419,-182.628,165.8146981,-1.3038804,5.9253088,-163.908,70.84,-168.396
00:00:00.950,53.1017855,-3.839162,-172.3255488,-8.055,1.055,-182.243,165.7539455,-2.1831917,8.0015763,-166.405,67.777,-167.147
00:00:00.975,43.0228273,-3.2135533,-171.858273,-6.744,1.308,-181.429,170.6750787,-6.2529661,11.7926321,-173.474,59.836,-162.378
00:00:01.000,60.2948071,-4.2413079,-172.7038308,-8.864,0.708,-182.507,172.0667212,-6.330671,12.0830466,-173.015,59.808,-162.697
00:00:01.025,49.6794664,-3.5986313,-172.2353599,-8.3,1.792,-183.454,164.7536479,-2.8648556,10.7293181,-169.992,63.868,-166.544
00:00:01.050,56.11645,-4.3992535,-171.7566443,-9.162,2.095,-183.264,161.8110896,-2.8117834,11.8601539,-171.47,61.183,-164.634
00:00:01.075,55.7060627,-4.2435563,-171.9788578,-8.665,1.219,-181.41,163.268603,-3.1193591,8.9618474,-168.881,66.365,-165.019
00:00:01.100,41.9563936,-2.8755459,-172.5095302,-6.726,0.835,-180.949,164.6293635,-2.712128,7.9909396,-168.477,68.965,-167.143
00:00:01.125,56.423012,-4.045216,-172.4670763,-8.511,0.834,-183.004,169.3628542,-5.7434539,8.6888609,-172.953,67.108,-164.824
00:00:01.150,73.3606101,-5.4628202,-172.6702561,-10.621,0.919,-183.813,168.2851374,-4.3671686,7.946529,-170.18,67.647,-165.55
00:00:01.175,51.4575356,-3.9669905,-171.7786278,-8.616,2,-182.89,162.1000639,-0.8048076,5.8696456,-165.085,70.838,-168.679
00:00:01.200,31.2765873,-2.2475088,-171.9831248,-6.136,1.623,-181.262,163.9918634,-1.7608763,7.0426161,-167.658,68.957,-168.24
00:00:01.225,54.9246548,-3.6241465,-173.0331595,-7.883,-0.048,-181.683,171.2779377,-5.5551329,8.4751023,-171,66.356,-164.062
00:00:01.250,54.6828081,-4.2375355,-171.814674,-8.16,1.825,-181.897,167.7516669,-3.3733881,7.6202316,-168.016,69.409,-167.103
00:00:01.275,53.1108057,-4.5276289,-170.9550429,-8.873,3.208,-182.833,164.6800446,-2.2095671,10.895361,-169.172,62.743,-166.694
00:00:01.300,69.4513,-4.6956599,-173.229184,-9.675,0.177,-182.86,165.7176432,-2.3709098,10.8669558,-169.174,63.32,-167.792
00:00:01.325,63.6165207,-3.6011397,-174.1968793,-8.199,-1.027,-181.708,165.5995222,-3.2009909,9.7347121,-168.63,65.901,-166.307
00:00:01.350,51.0914953,-3.5472906,-172.5861967,-7.775,0.745,-181.558,166.4729689,-4.1101965,10.624273,-170.646,63.413,-163.944
