Time,Fx,Fy,Fz,Mx,My,Mz
00:00:00.0000,0.345477908849716,0.144065052270889,0.683072149753571,-0.0912084057927132,-0.0769035816192627,0.00317351915873587
00:00:00.0160,0.348278284072876,0.127745777368546,0.665428400039673,-0.0887688770890236,-0.076808400452137,0.00288548064418137
00:00:00.0320,0.337412267923355,0.117110125720501,0.685849130153656,-0.0866167023777962,-0.0775164291262627,0.00312569364905357
00:00:00.0480,0.329942315816879,0.11101596057415,0.671594381332397,-0.0865561589598656,-0.0792690590023994,0.00306822080165148
00:00:00.0640,0.328342020511627,0.115294992923737,0.663604319095612,-0.0875454917550087,-0.0796300992369652,0.003460947657004
00:00:00.0800,0.333377122879028,0.121390856802464,0.6701580286026,-0.0882206186652184,-0.078533761203289,0.00261121429502964
00:00:00.0960,0.349153906106949,0.137818470597267,0.693990111351013,-0.0898544415831566,-0.0775074064731598,0.00326132122427225
00:00:00.1120,0.361698746681213,0.161212742328644,0.693986892700195,-0.0924782156944275,-0.0755760297179222,0.00300512555986643
00:00:00.1280,0.358635663986206,0.178281202912331,0.671738803386688,-0.0952791273593903,-0.0745925977826118,0.00309219234623015
00:00:00.1440,0.339382320642471,0.18054872751236,0.670952975749969,-0.0963691920042038,-0.0774167254567146,0.00297273811884224
00:00:00.1600,0.312014102935791,0.165013149380684,0.682887375354767,-0.0950224846601486,-0.0818273648619652,0.00299394247122109
00:00:00.1760,0.298018276691437,0.141578629612923,0.664238929748535,-0.0920106545090675,-0.0835324227809906,0.00313052837736905
00:00:00.1920,0.300285160541534,0.11278260499239,0.65604442358017,-0.0881866365671158,-0.0826204940676689,0.00305578461848199
00:00:00.2080,0.327142775058746,0.0908321738243103,0.677981913089752,-0.084044449031353,-0.0801190435886383,0.00307078775949776
00:00:00.2240,0.362222045660019,0.0853461921215057,0.667692601680756,-0.0816517919301987,-0.0749516785144806,0.00321089453063905
00:00:00.2400,0.388982564210892,0.0969820097088814,0.678945302963257,-0.082645870745182,-0.0712815001606941,0.00303576001897454
00:00:00.2560,0.383350253105164,0.126823633909225,0.695357501506805,-0.0874564573168755,-0.0721156969666481,0.00299676554277539
00:00:00.2720,0.365124881267548,0.172625154256821,0.688327550888062,-0.0938737839460373,-0.0752221122384071,0.00321828713640571
00:00:00.2880,0.330418884754181,0.205763921141624,0.660158574581146,-0.0997132956981659,-0.0787494629621506,0.00304045877419412
