Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:00.000,53.5534458,-3.3583906,-173.3503675,-7.985,-1.118,-181.972,169.218773,-4.4019917,8.571727,-165.867,69.647,-164.829
00:00:00.025,48.1403527,-3.4486421,-172.2890134,-8.138,0.369,-181.618,168.8424283,-3.4870398,7.3225578,-162.639,72.35,-164.905
00:00:00.050,51.8549652,-4.3007697,-171.1670954,-9.37,2.283,-183.044,164.9567163,-2.3175923,8.9416656,-163.105,69.87,-166.403
00:00:00.075,63.6714518,-5.3690565,-171.3627035,-10.933,1.654,-184.087,164.9827695,-3.6122563,10.7299855,-165.489,66.26,-164.489
00:00:00.100,57.7324402,-4.1563185,-172.4678972,-9.054,0.29,-182.559,164.9314048,-3.609154,10.2908899,-164.92,67.054,-164.263
00:00:00.125,36.907737,-2.6089563,-172.1924902,-6.743,0.359,-181.965,167.2734514,-5.4026309,11.9974221,-168.786,64.068,-162.413
00:00:00.150,43.4086052,-3.22857,-171.9001049,-7.909,0.838,-182.513,170.6506425,-8.0688529,13.2286394,-172.637,60.8,-160.263
00:00:00.175,60.4322318,-4.6942943,-171.9483751,-10.213,1.222,-183.959,166.1578614,-5.7744886,11.6545248,-169.607,64.669,-162.312
00:00:00.200,43.9555203,-3.7890511,-170.6288025,-8.38,2.816,-183.326,158.7322456,-2.6729981,10.195297,-167.157,67.231,-164.776
00:00:00.225,39.7981242,-3.1544652,-171.2999932,-7.46,1.417,-182.129,162.4137731,-4.1068382,9.9769535,-168.314,67.606,-163.988
00:00:00.250,53.8620922,-3.4893586,-173.1374177,-8.115,-0.951,-182.057,168.813858,-5.7620353,6.8664876,-167.025,73.934,-164.379
00:00:00.275,42.4758056,-3.1464056,-171.9153768,-7.557,1.064,-182.685,164.7536951,-2.9789556,6.3541049,-163.802,74.911,-167.258
00:00:00.300,54.8905942,-4.6994083,-170.9651304,-9.966,2.129,-184.157,163.3675357,-2.306335,6.7590772,-163.192,72.666,-166.848
00:00:00.325,57.0502175,-4.4533735,-171.8162852,-9.816,1.334,-182.921,163.38232,-0.6666887,7.2331791,-160.518,71.671,-168.377
