Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:28.025,39.7874273,-5.6802895,-164.3874498,-5.242,-13.946,-182.355,160.370152,-2.7470822,4.6038809,-169.5,60.363,-160.401
00:00:28.050,41.1988912,-5.7125416,-164.8773878,-5.508,-14.111,-182.195,159.6470475,-1.5252332,4.1071767,-170.135,60.438,-164.29
00:00:28.075,30.6113835,-4.3310249,-164.2666906,-3.255,-13.619,-182.784,160.5090054,-3.1646393,2.8357722,-171.226,62.981,-162.607
00:00:28.100,39.1264334,-5.4240211,-164.8146862,-5.032,-14.101,-182.848,161.4153102,-1.6603714,2.7406496,-168.212,63.917,-164.783
00:00:28.125,37.7224068,-5.0939191,-165.1625887,-4.745,-14.675,-182.834,162.248973,-2.6834623,2.3719888,-168.945,65.153,-164.929
00:00:28.150,34.4809359,-4.6090004,-165.2223234,-4.336,-14.681,-183.21,163.4372937,-4.2904219,5.6043022,-171.188,59.645,-160.323
00:00:28.175,40.8844833,-5.2606029,-165.9474686,-5.526,-15.326,-183.576,161.6387664,-4.1415762,6.1730969,-173.244,59.318,-161.784
00:00:28.200,32.7225319,-4.2368869,-165.6373852,-3.828,-15.217,-183.781,158.2989911,-4.0111963,4.1621487,-173.078,62.711,-161.617
00:00:28.225,43.646738,-5.7593201,-165.6805673,-6.099,-14.847,-183.604,159.8410321,-1.8252214,3.5264697,-171.134,63.541,-165.266
00:00:28.250,37.6724421,-5.172732,-164.9140831,-5.24,-14.16,-183.534,159.8801567,-2.5938931,0.7986081,-171.188,67.687,-165.748
00:00:28.275,34.0050171,-4.8574133,-164.2058631,-5.099,-13.105,-183.567,162.1944314,-1.7717804,2.3453705,-169.161,65.18,-165.158
00:00:28.300,35.3840479,-4.8087235,-165.0024012,-5.4,-13.938,-183.603,162.3769604,-1.5092546,1.9137859,-169.072,66.867,-167.904
00:00:28.325,35.0924143,-4.6380946,-165.4025633,-5.554,-14.737,-183.759,163.6816117,-3.9401441,4.3894954,-171.353,61.631,-161.143
00:00:28.350,37.6715583,-5.0299833,-165.3259711,-5.841,-14.363,-183.831,160.5976852,-3.3399794,5.9500683,-173.649,59.223,-162.193
00:00:28.375,28.7035847,-3.9056783,-164.818612,-4.115,-13.885,-183.785,158.4470547,-2.7476742,4.0775939,-172.27,61.886,-162.779
00:00:28.400,35.4876549,-4.8396746,-164.9533264,-5.974,-13.649,-183.583,159.9591237,-1.4422858,3.9843747,-171.457,62.042,-166.398
00:00:28.425,32.2949609,-4.3288011,-165.1260128,-5.463,-13.783,-183.449,159.9607309,-2.611854,1.5349003,-171.426,66.632,-166.797
00:00:28.450,38.3420092,-5.229031,-165.0349776,-6.544,-13.862,-184.135,161.5467913,-3.2032554,2.7214113,-172.1,64.229,-164.582
00:00:28.475,31.1853764,-4.3018096,-164.6699235,-5.271,-13.618,-183.876,160.3629043,-1.4751196,0.7002625,-169.459,68.138,-167.805
00:00:28.500,37.0711841,-5.1520073,-164.7149411,-7.074,-13.46,-183.763,163.1151533,-1.2842974,4.5216179,-170.56,61.544,-166.465
00:00:28.525,26.9956405,-3.6908681,-164.7099233,-4.923,-13.226,-183.439,162.3297852,-3.8018829,5.7827932,-175.172,60.098,-163.192
00:00:28.550,36.4150996,-5.0853714,-164.622441,-6.852,-13.043,-184.159,159.5277628,-2.6015061,5.8003829,-174.502,59.325,-163.846
