Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:25.600,42.7721567,-3.8061684,-170.3005075,-14.486,-5.041,-193.293,163.1440594,2.4810141,8.629268,-193.612,48.22,-186.542
00:00:25.625,61.5521051,-5.2343552,-171.2220293,-17.715,-6.72,-195.009,166.0740333,-0.8776653,8.6644389,-198.706,48.234,-182.622
00:00:25.650,29.3728404,-2.3106361,-171.2000113,-13.529,-6.846,-193.592,164.7069377,3.1053658,6.5625503,-196.969,52.994,-194.885
00:00:25.675,43.2073602,-3.8965123,-170.18069,-16.912,-5.302,-195.391,166.1849178,0.3383406,8.6589233,-197.568,46.973,-184.145
00:00:25.700,31.1259914,-2.3649414,-171.5228545,-15.372,-7.158,-194.498,165.4998972,4.404318,6.9176183,-195.73,52.339,-197.627
00:00:25.725,44.409029,-3.6209092,-171.1439512,-18.259,-7.228,-197.189,170.2384684,-0.2911409,8.9123568,-200.14,46.257,-186.306
00:00:25.750,31.9766218,-2.880385,-169.9707332,-17.607,-4.801,-197.063,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:25.775,24.9387052,-2.2233153,-169.970254,-17.198,-5.367,-196.604,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:25.800,50.3151982,-4.0125462,-171.4688031,-20.781,-6.653,-198.514,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:25.825,21.4528818,-1.6883534,-171.1044561,-17.599,-7.486,-197.904,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:25.850,12.9620927,-1.1178255,-170.1838015,-17.094,-5.152,-197.938,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:25.875,28.8831632,-2.4956452,-170.3307873,-19.683,-5.727,-198.489,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:25.900,12.6151015,-1.068915,-170.3521544,-17.712,-6.019,-199.075,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:25.925,36.4847031,-3.1995268,-170.3133879,-21.216,-5.62,-199.843,166.6323696,7.8566432,6.0582494,-194.137,50.371,-207.582
00:00:25.950,-1.4896373,0.1396202,-169.2914848,-16.197,-4.495,-198.912,169.1654706,2.7820968,7.1346552,-197.568,48.224,-192.361
00:00:25.975,14.8874289,-1.2009714,-170.8272526,-18.455,-6.428,-199.758,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:26.000,31.262476,-2.5270069,-170.9854694,-20.988,-6.359,-199.876,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:26.025,0.7537253,-0.0576152,-171.2576771,-17.332,-6.936,-198.756,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:26.050,35.4331876,-2.8743257,-171.0190908,-22.243,-6.49,-200.927,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:26.075,14.671298,-1.2652269,-170.1954768,-19.545,-5.132,-199.974,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:26.100,11.1582628,-0.9313069,-170.4877418,-19.103,-6.054,-199.633,169.5052961,6.6893829,4.9867866,-191.518,52.2,-201.207
