Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:00.000,27.28627,-3.594852,-165.266329,-10.068,-17.489,-187.083,164.1201047,-2.2895827,1.7649609,-176.362,48.299,-169.207
00:00:00.025,27.3148293,-3.5991103,-165.2649026,-10.074,-17.487,-187.084,164.1474177,-2.2967661,1.7603312,-176.36,48.309,-169.196
00:00:00.050,27.3468608,-3.6038677,-165.2633844,-10.08,-17.486,-187.088,164.1800576,-2.2983698,1.7646054,-176.361,48.302,-169.198
00:00:00.075,27.3373611,-3.6034823,-165.2596825,-10.078,-17.481,-187.089,164.2042288,-2.3030849,1.7656381,-176.374,48.304,-169.197
00:00:00.100,27.3741483,-3.609422,-165.2560258,-10.085,-17.476,-187.091,164.2147514,-2.3064247,1.7632335,-176.379,48.312,-169.193
00:00:00.125,27.3733511,-3.608063,-165.2610788,-10.086,-17.482,-187.094,164.2149024,-2.30834,1.7666303,-176.383,48.306,-169.192
00:00:00.150,27.3665119,-3.6077758,-165.2584547,-10.086,-17.481,-187.1,164.1674965,-2.3025361,1.7652777,-176.377,48.307,-169.197
00:00:00.175,27.3570171,-3.6068758,-165.2568376,-10.082,-17.48,-187.103,164.1468417,-2.2995327,1.7618176,-176.373,48.309,-169.196
00:00:00.200,27.3869709,-3.6108905,-165.2571862,-10.089,-17.48,-187.106,164.1438967,-2.3043568,1.7617666,-176.379,48.314,-169.194
00:00:00.225,27.396804,-3.6128776,-165.254598,-10.09,-17.477,-187.109,164.1815388,-2.303207,1.763775,-176.376,48.312,-169.201
00:00:00.250,27.4395552,-3.6195481,-165.2513096,-10.099,-17.473,-187.112,164.1972454,-2.300824,1.7591069,-176.369,48.325,-169.209
00:00:00.275,27.4792722,-3.6245942,-165.2529025,-10.103,-17.476,-187.112,164.1727341,-2.3010688,1.7537609,-176.368,48.333,-169.212
00:00:00.300,27.4797081,-3.625494,-165.2495198,-10.107,-17.47,-187.115,164.1519936,-2.3104373,1.7468095,-176.376,48.344,-169.196
00:00:00.325,27.4905417,-3.6253911,-165.2559093,-10.111,-17.479,-187.122,164.1192464,-2.3164971,1.7456183,-176.391,48.348,-169.188
00:00:00.350,27.5084808,-3.6274376,-165.2575627,-10.116,-17.482,-187.124,164.1055537,-2.31185,1.7469027,-176.391,48.35,-169.193
00:00:00.375,27.4771169,-3.6241352,-165.2535615,-10.106,-17.478,-187.124,164.1143203,-2.2958829,1.7481138,-176.371,48.344,-169.216
00:00:00.400,27.506156,-3.6281034,-165.2536034,-10.111,-17.478,-187.122,164.1741304,-2.2968505,1.7605352,-176.355,48.321,-169.205
00:00:00.425,27.5258315,-3.6297988,-165.2576252,-10.113,-17.483,-187.12,164.2133369,-2.3130671,1.7694723,-176.361,48.311,-169.178
00:00:00.450,27.5081639,-3.6283799,-165.2535979,-10.108,-17.48,-187.12,164.2060112,-2.3257478,1.7719107,-176.381,48.306,-169.157
00:00:00.475,27.5041118,-3.6277773,-165.2537884,-10.11,-17.481,-187.121,164.1753941,-2.3319215,1.7683212,-176.404,48.312,-169.152
00:00:00.500,27.4715675,-3.6235396,-165.2528984,-10.104,-17.478,-187.118,164.1463594,-2.3280405,1.7713198,-176.407,48.306,-169.151
00:00:00.525,27.4409303,-3.6185181,-165.2562227,-10.099,-17.48,-187.114,164.1530442,-2.3152175,1.7799822,-176.394,48.288,-169.164
00:00:00.550,27.4046104,-3.6148398,-165.2509916,-10.088,-17.473,-187.108,164.1612465,-2.31347,1.7976651,-176.382,48.251,-169.146
00:00:00.575,27.3604427,-3.6099059,-165.246479,-10.076,-17.467,-187.104,164.1915564,-2.3235812,1.8095441,-176.384,48.227,-169.123
00:00:00.600,27.3482049,-3.6085041,-165.2453671,-10.073,-17.468,-187.104,164.1794867,-2.3377982,1.8106937,-176.398,48.221,-169.095
00:00:00.625,27.3230059,-3.6055211,-165.243467,-10.07,-17.465,-187.106,164.1564656,-2.3472395,1.8105081,-176.416,48.221,-169.082
00:00:00.650,27.2618779,-3.5979417,-165.2402419,-10.058,-17.46,-187.104,164.1435475,-2.345789,1.8119506,-176.435,48.22,-169.089
00:00:00.675,27.2377958,-3.5951923,-165.2380078,-10.055,-17.454,-187.101,164.1211833,-2.3244835,1.8101327,-176.425,48.218,-169.124
00:00:00.700,27.2287957,-3.5937243,-165.2389631,-10.054,-17.455,-187.1,164.1427194,-2.3115771,1.8057888,-176.395,48.219,-169.137
00:00:00.725,27.2441418,-3.5950591,-165.2420811,-10.055,-17.458,-187.1,164.1393187,-2.3151944,1.8007782,-176.389,48.228,-169.135
00:00:00.750,27.2733971,-3.5987299,-165.2434474,-10.059,-17.461,-187.102,164.1493611,-2.325286,1.7913081,-176.397,48.25,-169.128
00:00:00.775,27.2474095,-3.5956482,-165.2415066,-10.054,-17.458,-187.103,164.1588439,-2.3327529,1.7911822,-176.408,48.251,-169.119
00:00:00.800,27.2920254,-3.6006884,-165.2458533,-10.063,-17.464,-187.105,164.1640071,-2.3361715,1.7886277,-176.423,48.256,-169.125
00:00:00.825,27.349329,-3.608135,-165.2474838,-10.078,-17.466,-187.107,164.1603289,-2.3331079,1.7839741,-176.428,48.269,-169.138
00:00:00.850,27.4101664,-3.6150185,-165.2533428,-10.091,-17.472,-187.106,164.1924304,-2.3292022,1.7748327,-176.42,48.287,-169.151
00:00:00.875,27.4467862,-3.6190229,-165.2574209,-10.097,-17.475,-187.103,164.2189781,-2.3264539,1.7718223,-176.41,48.291,-169.156
00:00:00.900,27.4471876,-3.6187463,-165.2587576,-10.096,-17.475,-187.101,164.2009277,-2.3223904,1.7632483,-176.39,48.306,-169.163
00:00:00.925,27.447582,-3.6184718,-165.260082,-10.095,-17.476,-187.101,164.1983743,-2.3310105,1.7606656,-176.389,48.311,-169.147
00:00:00.950,27.4986278,-3.6267411,-165.2549344,-10.107,-17.472,-187.111,164.181904,-2.3419552,1.7603506,-176.407,48.317,-169.127
00:00:00.975,27.4902076,-3.6257217,-165.2543946,-10.107,-17.472,-187.109,164.1907662,-2.3396091,1.7591849,-176.406,48.318,-169.124
00:00:01.000,27.4079009,-3.6147441,-165.2531979,-10.092,-17.47,-187.107,164.1873913,-2.3398602,1.7668974,-176.407,48.3,-169.117
00:00:01.025,27.4289903,-3.6175288,-165.2536172,-10.096,-17.471,-187.109,164.1853741,-2.3366449,1.7718883,-176.407,48.293,-169.122
00:00:01.050,27.3914692,-3.6126603,-165.2525247,-10.09,-17.469,-187.11,164.1746493,-2.336868,1.7643659,-176.401,48.307,-169.121
00:00:01.075,27.3537972,-3.6078929,-165.2509394,-10.079,-17.466,-187.106,164.1879118,-2.334654,1.7624506,-176.388,48.311,-169.121
00:00:01.100,27.2707179,-3.5973418,-165.2475915,-10.062,-17.463,-187.102,164.1662711,-2.3344678,1.7734247,-176.39,48.288,-169.115
00:00:01.125,27.2330807,-3.5930845,-165.243949,-10.055,-17.459,-187.104,164.1805003,-2.3341924,1.7772845,-176.388,48.282,-169.112
00:00:01.150,27.2143577,-3.5900611,-165.2458173,-10.05,-17.464,-187.103,164.1827781,-2.3340382,1.7746727,-176.396,48.29,-169.117
00:00:01.175,27.1662563,-3.5828776,-165.248254,-10.039,-17.468,-187.101,164.2046997,-2.3273084,1.7817892,-176.391,48.274,-169.128
00:00:01.200,27.079126,-3.5717567,-165.2449726,-10.022,-17.462,-187.094,164.2437103,-2.3315282,1.7886985,-176.389,48.261,-169.125
00:00:01.225,27.0548524,-3.5695793,-165.2402897,-10.016,-17.453,-187.092,164.2752027,-2.3402768,1.7997259,-176.394,48.244,-169.113
00:00:01.250,27.1056699,-3.5751539,-165.2459348,-10.028,-17.462,-187.098,164.2790653,-2.3427023,1.7941169,-176.398,48.258,-169.115
00:00:01.275,27.1032624,-3.5741031,-165.2488812,-10.028,-17.465,-187.099,164.2570135,-2.3447528,1.7890961,-176.407,48.267,-169.114
00:00:01.300,27.0654168,-3.56875,-165.249597,-10.02,-17.468,-187.098,164.2449341,-2.3321062,1.7902206,-176.402,48.268,-169.14
00:00:01.325,27.0353617,-3.5655965,-165.2456744,-10.015,-17.461,-187.101,164.2473905,-2.3191705,1.7923806,-176.387,48.265,-169.16
00:00:01.350,27.0765422,-3.5712348,-165.2456608,-10.021,-17.461,-187.102,164.2246047,-2.3085218,1.7810242,-176.369,48.283,-169.18
00:00:01.375,27.1229141,-3.5772795,-165.2468919,-10.027,-17.464,-187.098,164.2031948,-2.3134893,1.7826322,-176.374,48.28,-169.17
00:00:01.400,27.1598751,-3.581876,-165.2487763,-10.035,-17.468,-187.101,164.2062777,-2.3247746,1.7888684,-176.387,48.265,-169.142
00:00:01.425,27.1866862,-3.5856204,-165.2484722,-10.041,-17.467,-187.101,164.197298,-2.3295086,1.7894822,-176.401,48.271,-169.139
00:00:01.450,27.1995071,-3.5869965,-165.250014,-10.047,-17.47,-187.104,164.1870084,-2.3160199,1.7835819,-176.395,48.281,-169.163
00:00:01.475,27.2137352,-3.5888437,-165.2504221,-10.051,-17.472,-187.105,164.1428093,-2.3017673,1.772978,-176.385,48.296,-169.186
00:00:01.500,27.1544753,-3.5821203,-165.2447681,-10.039,-17.464,-187.101,164.1456518,-2.2926812,1.7763828,-176.377,48.292,-169.202
00:00:01.525,27.1905012,-3.5869195,-165.2453098,-10.044,-17.464,-187.099,164.1993932,-2.2869845,1.7880852,-176.361,48.271,-169.208
00:00:01.550,27.226612,-3.591722,-165.2458866,-10.049,-17.464,-187.097,164.2078915,-2.2909437,1.7923139,-176.353,48.259,-169.193
00:00:01.575,27.2387385,-3.5927988,-165.2482582,-10.048,-17.468,-187.092,164.1853969,-2.2966775,1.7862951,-176.356,48.27,-169.187
00:00:01.600,27.2396837,-3.5925582,-165.2497617,-10.048,-17.471,-187.092,164.1947425,-2.3099845,1.7838584,-176.377,48.278,-169.172
00:00:01.625,27.2549015,-3.5945491,-165.2501373,-10.055,-17.472,-187.104,164.2001895,-2.3162494,1.7847351,-176.398,48.273,-169.167
00:00:01.650,27.278309,-3.5971261,-165.2526844,-10.064,-17.474,-187.111,164.1955625,-2.3122767,1.7760916,-176.4,48.295,-169.185
00:00:01.675,27.3105816,-3.602154,-165.2502139,-10.072,-17.47,-187.115,164.2283644,-2.3002889,1.7746152,-176.377,48.297,-169.198
00:00:01.700,27.3244774,-3.603522,-165.2523801,-10.071,-17.471,-187.109,164.1937442,-2.2936504,1.7740844,-176.362,48.298,-169.201
00:00:01.725,27.3636235,-3.6083634,-165.2544792,-10.078,-17.473,-187.107,164.1769856,-2.2940711,1.7777325,-176.356,48.294,-169.201
00:00:01.750,27.3772303,-3.6098514,-165.2559958,-10.078,-17.475,-187.102,164.1610773,-2.3139407,1.77834,-176.378,48.293,-169.168
00:00:01.775,27.4115628,-3.6140946,-165.2578445,-10.087,-17.479,-187.106,164.1365907,-2.3243434,1.7706907,-176.395,48.308,-169.157
00:00:01.800,27.4194237,-3.6150094,-165.2584962,-10.092,-17.481,-187.111,164.1173219,-2.330694,1.7631977,-176.416,48.327,-169.159
00:00:01.825,27.4433024,-3.6172306,-165.2627237,-10.101,-17.485,-187.111,164.1322289,-2.3294431,1.7686062,-176.426,48.315,-169.16
00:00:01.850,27.4255234,-3.6141672,-165.2652641,-10.102,-17.486,-187.114,164.1217719,-2.3247843,1.7747525,-176.427,48.305,-169.16
