Time,Fx,Fy,Fz,Mx,My,Mz
00:00:10.2720,0.233425885438919,-0.513514280319214,0.932381808757782,-0.00524348020553589,-0.0807875543832779,0.00548403058201075
00:00:10.2880,0.482901930809021,-0.444706797599792,0.798246562480927,-0.0175869278609753,-0.0546304695308208,0.0105390548706055
00:00:10.3040,0.665717780590057,-0.366818755865097,0.862131118774414,-0.0264735668897629,-0.0286118444055319,0.0109371040016413
00:00:10.3200,0.4464071393013,-0.275837957859039,0.841379642486572,-0.0377380736172199,-0.0311111751943827,-0.00619769003242254
00:00:10.3360,0.198294654488564,-0.16307832300663,0.741514325141907,-0.056761272251606,-0.070574477314949,-0.00675675179809332
00:00:10.3520,-0.0839031860232353,-0.0814777687191963,0.569601833820343,-0.0743070766329765,-0.13010647892952,0.00604426488280296
00:00:10.3680,-0.506223618984222,-0.0142954466864467,0.538882076740265,-0.0892155095934868,-0.190848529338837,0.0084655899554491
00:00:10.3840,-0.906366109848022,0.0848005935549736,0.655076622962952,-0.101838648319244,-0.228323668241501,0.000580240273848176
00:00:10.4000,-0.812356472015381,0.200760841369629,0.63684344291687,-0.114930890500546,-0.21911695599556,-0.00488835899159312
00:00:10.4160,-0.359360754489899,0.266090005636215,0.627990305423737,-0.122868314385414,-0.164315834641457,0.00211919820867479
00:00:10.4320,0.159710764884949,0.258575439453125,0.62902843952179,-0.121357314288616,-0.101365491747856,0.00760314194485545
00:00:10.4480,0.24301815032959,0.127141326665878,0.785303831100464,-0.100743621587753,-0.0593975633382797,0.00330003118142486
00:00:10.4640,0.245739117264748,-0.0643436461687088,0.774940133094788,-0.0725481808185577,-0.0609186217188835,-0.0011821222724393
00:00:10.4800,0.174618989229202,-0.289290964603424,0.831756711006165,-0.0448068827390671,-0.0852237865328789,-0.00071972276782617
00:00:10.4960,0.0333913825452328,-0.509122610092163,0.549904823303223,-0.0195765793323517,-0.116632394492626,0.00932088308036327
00:00:10.5120,-0.400282651185989,-0.616069555282593,0.722957611083984,0.00013824604684487,-0.153051093220711,0.00631467998027802
00:00:10.5280,-0.472606480121613,-0.606877863407135,0.641422986984253,0.000327149144141003,-0.173740446567535,-0.000749263563193381
00:00:10.5440,-0.520802617073059,-0.552584171295166,0.701444804668427,-0.0061514307744801,-0.167916640639305,0.00524284923449159
00:00:10.5600,-0.22211965918541,-0.444955676794052,0.341602057218552,-0.0211549215018749,-0.153657302260399,0.00618516094982624
00:00:10.5760,-0.272292405366898,-0.327058643102646,0.811435163021088,-0.0386175662279129,-0.140880271792412,0.00725921802222729
00:00:10.5920,-0.220344856381416,-0.186992421746254,0.691629409790039,-0.0578696466982365,-0.128660753369331,0.00258554867468774
00:00:10.6080,-0.121180072426796,-0.0993589237332344,0.689795792102814,-0.0741857439279556,-0.120192594826221,-0.00282141612842679
00:00:10.6240,-0.00677545787766576,-0.0468106344342232,0.535137593746185,-0.082251600921154,-0.125265002250671,-0.000674470618832856
