Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:41.625,-1.0263112,0.0733469,-171.8246512,-25.895,-7.823,-199.46,169.9468426,18.0818949,3.220508,-208.768,56.293,-240.461
00:00:41.650,-17.3101309,1.4022149,-170.8074825,-23.915,-6.427,-198.219,172.5164713,14.8362751,3.9378858,-215.424,55.397,-232.075
00:00:41.675,0.9716575,-0.070101,-171.7472006,-26.935,-7.64,-198.703,173.6342156,13.6249859,3.1128504,-217.957,58.989,-231.524
00:00:41.700,-3.4463333,0.2810737,-170.6776405,-26.218,-5.494,-200.21,167.5410411,14.6269613,0.8980293,-221.762,62.973,-239.278
00:00:41.725,1.5314289,-0.1409434,-169.4839323,-25.965,-4.28,-200.009,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:41.750,-8.5068276,0.7083427,-170.4974959,-24.205,-5.967,-198.151,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:41.775,-17.1535138,1.2619051,-171.6475713,-23.756,-7.014,-197.946,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:41.800,-9.4729598,0.7733959,-170.6862046,-24.518,-5.212,-199.82,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:41.825,16.6933574,-1.3123092,-171.0731786,-27.881,-5.997,-199.979,170.415403,13.715565,5.503776,-218.927,49.671,-227.446
00:00:41.850,-14.3948591,1.1703601,-170.7521096,-24.206,-5.282,-198.407,170.8188626,18.627386,5.1813462,-207.638,51.911,-237.928
00:00:41.875,-32.6293876,2.5464323,-171.3153969,-22.392,-6.166,-198.414,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:41.900,-3.6541761,0.2832595,-171.1379481,-26.004,-6.085,-199.535,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:41.925,18.795429,-1.4798322,-171.0764297,-28.875,-5.841,-199.558,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:41.950,0.1779706,-0.0137859,-171.1412723,-26.537,-5.876,-199.421,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:41.975,-22.9747151,1.8165579,-171.0785574,-23.333,-6.027,-198.52,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:42.000,-3.7936315,0.2855485,-171.3939874,-26.097,-6.252,-198.701,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:42.025,16.3459159,-1.1467742,-172.0278651,-28.843,-6.637,-200.144,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:42.050,-2.8469351,0.2317529,-170.6941674,-26.331,-4.752,-200.071,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:42.075,-13.0406964,1.0588965,-170.7552843,-24.893,-5.557,-198.545,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:42.100,-1.6594304,0.1207694,-171.6755499,-26.848,-6.805,-198.813,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:42.125,-5.8768716,0.4844427,-170.5834613,-26.025,-4.604,-200.313,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:42.150,2.3232016,-0.2118682,-169.5798685,-26.127,-3.75,-200.197,169.0734316,15.9105677,3.785413,-214.184,53.671,-234.167
