Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:27.425,-18.1901703,2.01926,-167.4356967,-20.875,-7.96,-193.993,169.8145321,3.5887497,2.2005671,-182.616,62.899,-192.705
00:00:27.450,-18.9266529,2.0337926,-167.8430965,-20.592,-8.285,-193.977,169.2397716,5.2510948,2.259863,-179.587,64.627,-197.492
00:00:27.475,-29.6773534,3.2592549,-167.7415042,-18.959,-7.913,-194.147,169.0250483,6.5769516,2.8504601,-177.831,63.806,-200.345
00:00:27.500,-31.0008042,3.6911674,-166.7452693,-18.02,-6.882,-195.146,167.3239091,5.2165859,1.7943446,-179.978,65.172,-199.41
00:00:27.525,-31.4955453,3.7746905,-166.6695807,-17.748,-7.049,-195.683,166.7864522,2.603345,1.6281735,-184.904,65.306,-197.043
00:00:27.550,-23.1400217,2.7673943,-166.5419798,-19.691,-6.602,-195.085,165.6060155,0.4532443,3.352428,-185.739,59.443,-188.853
00:00:27.575,-19.4002289,2.3726424,-166.1849761,-20.149,-6.144,-194.168,169.0235387,-2.1289752,5.6789352,-186.946,55.136,-181.23
00:00:27.600,-12.3276005,1.2971584,-168.0319713,-22.111,-8.655,-193.987,172.847941,-2.7394746,7.1655439,-188.436,53.417,-181.698
00:00:27.625,-9.8395502,0.9941589,-168.489063,-22.673,-9.329,-193.407,174.3525124,-1.5140586,7.475203,-188.86,53.712,-185.888
00:00:27.650,-10.3410744,1.0122048,-168.8490567,-22.446,-9.864,-193.353,174.2013733,0.4793641,5.8023858,-189.618,58.917,-193.344
00:00:27.675,-20.4620025,2.0557379,-168.6461312,-21.01,-9.373,-193.963,168.764753,3.2821531,1.7395736,-186.297,66.744,-199.188
00:00:27.700,-35.0948944,4.1827541,-166.8246924,-17.467,-6.698,-194.271,163.7586812,3.9541469,-1.2801611,-184.151,71.312,-199.485
00:00:27.725,-34.3242503,4.1241003,-166.7002142,-17.21,-6.257,-194.491,161.8893967,2.7502221,-0.1078932,-185.404,68.83,-195.84
00:00:27.750,-32.4235725,3.7152595,-167.2699531,-18.296,-6.91,-194.531,164.0948858,2.5475516,2.1730426,-184.735,64.15,-191.795
00:00:27.775,-28.5609013,3.4692684,-166.4297182,-18.46,-6.293,-194.98,166.5688849,0.7841239,3.5687167,-188.22,61.173,-189.093
00:00:27.800,-23.7855119,2.7421421,-167.0325955,-19.488,-7.436,-195.515,169.7962586,0.1528564,5.6249535,-193.181,57.419,-191.215
00:00:27.825,-19.8115938,2.2163296,-167.3585357,-20.543,-7.809,-194.319,170.537568,1.694566,4.8782297,-191.066,58.583,-195.093
00:00:27.850,-13.2960304,1.47484,-167.3965838,-21.561,-8.065,-193.609,171.8367657,0.7824943,2.7641551,-188.207,62.453,-191.87
00:00:27.875,-15.3861113,1.5493595,-168.5676036,-21.702,-9.838,-193.922,171.3684952,1.9218806,-0.4160901,-183.972,69.83,-194.375
00:00:27.900,-16.7204512,1.6252551,-168.9740863,-21.768,-10.05,-193.025,169.0261892,3.8101075,-1.4208704,-178.134,71.615,-195.834
00:00:27.925,-11.7399803,1.0848517,-169.4774185,-22.337,-10.141,-192.609,168.8913041,4.8894647,0.2408999,-175.393,69.781,-196.777
00:00:27.950,-28.6327236,2.8877579,-168.7185694,-19.344,-9.163,-193.685,167.7467079,4.7616051,0.4442834,-177.521,69.393,-197.817
00:00:27.975,-36.2129669,3.9239199,-168.0382946,-17.787,-8.283,-194.338,165.945343,5.637704,1.4450173,-179.207,66.648,-200.15
00:00:28.000,-32.8161653,3.821062,-167.0741936,-17.55,-7.183,-194.904,167.5364097,3.6795726,3.3425993,-184.81,63.077,-197.608
00:00:28.025,-36.6317635,4.4664431,-166.5623689,-16.76,-6.53,-195.62,168.8900234,0.9660738,3.9433228,-189.083,61.296,-192.569
