Time,Fx,Fy,Fz,Mx,My,Mz
00:00:00.0000,-0.046520572155714,-0.135181203484535,0.26746878027916,0.0179401505738497,-0.0711840242147446,0.0116804931312799
00:00:00.0160,-0.135551318526268,-0.231093615293503,0.269950151443481,0.0196422170847654,-0.0765325129032135,0.00432519288733602
00:00:00.0320,-0.168185219168663,-0.27598974108696,0.250064134597778,0.0261531453579664,-0.0897403359413147,-0.000794103252701461
00:00:00.0480,-0.13115268945694,-0.312316328287125,0.340111702680588,0.0262763127684593,-0.0996712222695351,0.00277352798730135
00:00:00.0640,-0.0065957996994257,-0.266955465078354,0.27551794052124,0.0237219668924809,-0.0884836837649345,0.00989886559545994
00:00:00.0800,-0.15131539106369,-0.230583384633064,0.302013367414474,0.0221516750752926,-0.0739413052797318,0.00720625929534435
00:00:00.0960,-0.137318879365921,-0.143585279583931,0.202085942029953,0.0247485656291246,-0.0676319524645805,-0.00124266988132149
00:00:00.1120,-0.108642876148224,-0.130850717425346,0.241749957203865,0.0234912764281034,-0.0706760957837105,-0.00199024379253387
00:00:00.1280,-0.0240695681422949,-0.15734688937664,0.203078106045723,0.020524837076664,-0.0733951255679131,0.00990346632897854
00:00:00.1440,-0.12317818403244,-0.234965279698372,0.282679259777069,0.0186521913856268,-0.0795644223690033,0.00798846501857042
00:00:00.1600,-0.143983736634254,-0.251728355884552,0.292806148529053,0.0217638313770294,-0.0892015770077705,-0.000377448799554259
00:00:00.1760,-0.146848976612091,-0.220048248767853,0.296932637691498,0.022871783003211,-0.0882776975631714,0.00108264130540192
00:00:00.1920,-0.0209931451827288,-0.178885132074356,0.190279498696327,0.0205625761300325,-0.0792155638337135,0.00747950002551079
00:00:00.2080,-0.102589294314384,-0.216009899973869,0.30766624212265,0.0190513134002686,-0.0749432817101479,0.00939495768398046
00:00:00.2240,-0.182291477918625,-0.232309117913246,0.26850089430809,0.0224785637110472,-0.0786481946706772,0.000489302969072014
00:00:00.2400,-0.121050909161568,-0.215738385915756,0.242767155170441,0.0244152490049601,-0.0834754183888435,-0.00307943159714341
00:00:00.2560,-0.0383842401206493,-0.220347940921783,0.216010183095932,0.0221959836781025,-0.0839783996343613,0.00949182454496622
00:00:00.2720,-0.0856686607003212,-0.226336732506752,0.320706993341446,0.0214825645089149,-0.0771655067801476,0.00871002767235041
00:00:00.2880,-0.162606626749039,-0.206906378269196,0.234244480729103,0.0248195305466652,-0.0754277259111404,0.00118818611372262
00:00:00.3040,-0.154391884803772,-0.198022872209549,0.227193772792816,0.0269134920090437,-0.0785604044795036,-0.00104723370168358
00:00:00.3200,-0.0429804399609566,-0.20974063873291,0.179455637931824,0.0259040743112564,-0.0810612663626671,0.00512319896370173
00:00:00.3360,-0.0545219592750072,-0.261171758174896,0.410026967525482,0.0231404770165682,-0.0800937190651894,0.0101490737870336
