Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:36.875,39.2219914,-3.5181717,-170.1470723,-21.416,-5.984,-195.982,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:36.900,44.1379901,-3.6766929,-170.94709,-21.484,-6.983,-195.788,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:36.925,26.0020097,-2.1842195,-170.5601289,-18.022,-6.615,-195.159,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:36.950,17.7131352,-1.4849906,-170.4911413,-16.533,-7.05,-194.292,169.1001107,9.6541831,3.2198905,-211.938,57.171,-211.888
00:00:36.975,22.094672,-1.6906176,-171.3565286,-17.481,-7.596,-194.476,167.1138661,13.1285958,0.7409258,-206.406,64.812,-223.193
00:00:37.000,23.0304342,-1.9226922,-170.582868,-18.189,-6.103,-195.874,163.405874,14.6106214,0.0517641,-202.954,63.995,-225.932
00:00:37.025,37.2922711,-3.3908543,-169.9737839,-19.823,-5.592,-195.942,167.1000129,13.4382216,4.3009026,-204.099,53.07,-218.455
00:00:37.050,21.233177,-1.9710934,-169.512735,-17.506,-5.173,-194.243,168.9284125,13.367658,3.4947518,-201.801,55.775,-218.009
00:00:37.075,1.006302,-0.0852366,-170.3171274,-14.977,-5.811,-194.43,168.3629521,13.0610619,3.6912958,-208.191,58.102,-223.474
00:00:37.100,17.2978907,-1.3744543,-170.982286,-17.141,-6.46,-195.354,171.1016275,7.2163925,5.9955781,-216.891,52.354,-207.934
00:00:37.125,37.1447648,-2.9193147,-171.3263031,-19.82,-6.774,-196.411,169.1854211,9.7908898,3.9435252,-214.872,56.967,-216.898
00:00:37.150,17.6898668,-1.6877985,-169.185194,-18.176,-3.363,-196.106,164.4447446,12.2126099,4.0699732,-213.021,54.052,-219.33
00:00:37.175,25.2107415,-2.1107236,-170.5815203,-19.038,-5.645,-195.591,165.1688716,10.4153226,4.1263931,-215.403,54.493,-214.717
00:00:37.200,31.6110813,-2.1459088,-172.4294644,-18.629,-8.319,-194.27,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
