Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:07.775,42.7601354,-4.0215185,-169.750974,-14.18,-4.161,-190.808,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:07.800,48.2690451,-4.8502188,-169.2003234,-15.071,-3.854,-191.457,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:07.825,40.9052038,-3.5968792,-170.3749252,-13.545,-5.152,-190.268,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:07.850,19.6787527,-1.6443459,-170.540003,-10.627,-5.393,-189.589,170.9375585,10.6435037,5.4949309,-206.248,55.695,-210.316
00:00:07.875,27.1108124,-2.3322407,-170.3482899,-11.529,-5.594,-189.393,173.9817164,7.2852504,5.590752,-210.3,55.798,-203.27
00:00:07.900,43.9822192,-3.948812,-170.2417635,-13.808,-5.297,-190.012,170.8145484,10.5303397,2.6511014,-205.792,62.653,-211.691
00:00:07.925,45.0530837,-4.5393775,-169.0827386,-14.648,-3.612,-191.01,167.3698467,11.766786,3.965522,-203.629,56.829,-211.07
00:00:07.950,57.4353658,-4.9454454,-170.9866001,-15.379,-6.276,-190.884,170.5742942,9.4047348,6.2439443,-208.579,53.381,-208.46
00:00:07.975,47.1424944,-3.5946647,-171.7723339,-13.497,-7.524,-189.483,171.1726038,8.4263435,3.0160804,-208.268,61.675,-206.43
00:00:08.000,30.7784799,-2.5033601,-170.9225255,-11.952,-6.241,-189.051,167.4515698,11.4531516,1.0299602,-204.637,65.364,-211.849
00:00:08.025,45.0101997,-4.1514339,-170.0011424,-14.546,-5.263,-190.205,170.0551829,9.5297558,4.3587474,-208.621,57.147,-206.06
00:00:08.050,56.9115108,-5.2178856,-170.3880743,-16.003,-5.52,-190.475,169.1884645,9.5975932,4.6319872,-207.558,56.328,-207.116
00:00:08.075,42.694156,-3.9630188,-169.8823374,-13.405,-5.146,-189.994,166.9515587,10.5584241,4.1864699,-206.15,56.715,-207.69
00:00:08.100,32.859573,-2.9044812,-170.1723833,-11.602,-6.018,-188.973,169.4169544,11.4305604,3.2863864,-205.237,60.168,-211.617
00:00:08.125,51.472917,-4.0520032,-171.6057932,-13.966,-7.586,-189.633,169.9222545,12.5743066,3.170487,-200.807,61.516,-214.055
00:00:08.150,54.5411444,-4.4931324,-171.2960421,-14.966,-6.786,-191.175,167.7881049,13.5992577,3.0907669,-199.516,60.975,-216.882
00:00:08.175,43.8436254,-4.1718407,-169.657221,-14.278,-4.73,-190.601,168.7053959,12.4496969,5.3515837,-200.156,52.506,-208.402
00:00:08.200,49.1103781,-4.272514,-170.6650727,-14.365,-6.543,-188.905,173.3040602,10.8502208,5.3106689,-200.405,54.23,-204.599
00:00:08.225,34.1297782,-2.9648388,-170.3622189,-12.172,-5.989,-188.044,170.3808059,11.5545298,2.5605856,-201.838,63.013,-211.541
00:00:08.250,38.4244859,-3.7073712,-169.3879285,-12.917,-4.533,-189.804,168.6622523,7.962737,3.4980857,-208.219,58.776,-202.906
00:00:08.275,51.7688803,-5.2408228,-169.2238302,-15.01,-4.65,-190.644,171.3764469,5.8637157,6.0630256,-208.938,50.424,-193.716
00:00:08.300,47.2806372,-4.1351585,-170.5703613,-13.592,-6.14,-189.272,170.0884353,9.6174381,4.442021,-203.5,55.188,-203.055
00:00:08.325,22.7479005,-1.9274188,-170.4399252,-10.118,-6.064,-188.71,168.0475049,9.8550409,3.2503511,-206.896,60.066,-207.815
00:00:08.350,32.6079581,-2.9428819,-169.9622622,-11.536,-5.581,-188.797,169.8247132,7.30289,3.5910768,-210.765,58.407,-201.696
00:00:08.375,56.1312178,-5.2331512,-170.2021216,-15.093,-5.673,-189.768,167.012239,11.2328986,2.9876084,-203.086,57.91,-207.24
00:00:08.400,44.2939476,-4.2320494,-169.6258874,-13.205,-4.979,-189.773,164.7775039,14.6092947,1.6446601,-199.022,61.329,-216.93
00:00:08.425,32.7159101,-3.0249741,-169.719381,-10.924,-5.421,-188.191,168.1148364,11.7881142,3.5917367,-202.874,58.484,-210.02
00:00:08.450,48.5175709,-3.9342633,-171.2832541,-12.162,-7.814,-188.192,171.9999553,10.2553583,2.8724739,-202.381,61.777,-207.263
00:00:08.475,49.3212134,-4.5041454,-170.2083691,-12.794,-5.898,-189.052,168.8259048,12.257022,2.5249911,-198.842,60.845,-210.023
00:00:08.500,52.6330107,-5.096651,-169.7160827,-13.426,-5.207,-189.766,170.0395638,10.7543648,5.4611799,-200.69,51.783,-203.196
00:00:08.525,52.4738476,-4.6681735,-170.5447059,-12.217,-6.771,-188.034,173.3136347,7.9371502,6.2638852,-204.68,51.209,-197.843
00:00:08.550,43.8359369,-3.6883446,-170.8495943,-9.819,-7.134,-185.799,171.6851838,8.1190069,2.7797054,-203.885,60.225,-199.565
00:00:08.575,42.9239822,-4.0769784,-169.6536474,-9.274,-5.637,-186.366,168.7813607,7.2521613,3.1495787,-206.514,59.294,-197.231
00:00:08.600,59.7917281,-6.1739964,-169.2822564,-11.831,-5.087,-186.996,169.6810624,5.685014,3.8291562,-206.069,56.402,-191.654
00:00:08.625,62.9559613,-5.9104485,-170.3609285,-10.714,-6.203,-186.074,169.5746683,7.2100765,5.209509,-203.236,53.89,-193.62
00:00:08.650,47.8210599,-4.259152,-170.4114594,-7.056,-6.681,-184.689,167.5912581,8.4409821,2.781221,-203.991,60.851,-200.113
00:00:08.675,47.8437289,-4.5887359,-169.6780624,-6.535,-5.684,-183.6,167.8652002,6.8173752,3.9120206,-204.491,56.994,-192.503
00:00:08.700,64.2023274,-6.0612671,-170.351791,-8.492,-6.431,-184.341,168.1691486,9.4759298,2.797917,-198.437,59.928,-198.025
00:00:08.725,63.2368398,-6.1427734,-170.0378586,-8.033,-5.622,-184.084,165.0365176,11.6917975,1.9074986,-193.022,60.602,-200.989
00:00:08.750,57.5230262,-5.5788274,-169.8545385,-6.311,-5.765,-182.448,167.860317,10.1189343,3.9965168,-194.933,57.036,-197.312
00:00:08.775,63.2600409,-6.116888,-170.0841836,-6.42,-6.577,-181.599,172.0752845,6.6769061,4.2513269,-197.564,57.106,-189.725
00:00:08.800,64.5156415,-6.4772623,-169.7537154,-6.461,-5.926,-181.629,169.6416973,8.2540465,2.0582869,-195.714,62.15,-194.209
00:00:08.825,62.1012603,-6.5714051,-169.1061611,-6.559,-4.875,-182.77,168.2196093,8.0898109,4.4011828,-196.646,55.618,-191.949
00:00:08.850,73.978844,-7.1848659,-170.4712023,-7.48,-6.804,-182.923,170.6711831,5.7497656,6.1528744,-200.624,52.697,-188.475
00:00:08.875,72.6060266,-6.6142854,-171.0052409,-6.538,-7.665,-181.473,170.6682331,5.7775851,3.1169216,-199.436,59.739,-187.953
00:00:08.900,61.8317083,-5.8003851,-170.329091,-5.121,-6.518,-181.152,166.5335137,8.6735067,1.3771171,-197.135,62.946,-192.674
00:00:08.925,63.4307354,-6.6657681,-169.2332864,-6.066,-5.318,-182.073,168.0903939,7.5948311,4.1853563,-199.777,55.935,-188.364
00:00:08.950,69.6576208,-7.1892126,-169.6815698,-6.16,-5.769,-181.292,169.2943288,6.7201596,4.4463219,-198.45,55.38,-186.521
00:00:08.975,60.3980492,-5.9081482,-169.8658855,-3.413,-6.262,-179.86,168.4958442,6.9847188,3.1352648,-197.185,58.755,-187.77
00:00:09.000,57.2962163,-6.019458,-169.0052733,-2.499,-5.281,-179.063,169.4048183,5.6064582,3.5339675,-198.334,57.216,-184.553
00:00:09.025,71.466989,-7.2852212,-169.8867134,-4.129,-6.324,-179.984,171.8190612,5.2917977,4.6086881,-195.158,54.834,-181.946
00:00:09.050,69.9127659,-7.2000998,-169.7146474,-3.557,-5.794,-180.164,170.0938578,7.8892429,6.1304047,-193.035,52.442,-186.827
00:00:09.075,70.3188437,-7.1931782,-169.8012523,-2.855,-6.212,-179.542,173.9518898,3.8224867,8.8765137,-196.805,45.88,-176.217
00:00:09.100,72.2057018,-7.0884053,-170.2912674,-2.036,-6.961,-178.035,173.2569303,3.338183,6.4356457,-195.645,51.309,-174.96
00:00:09.125,65.8832574,-7.0221683,-169.1813265,-0.875,-5.641,-177.36,171.0345654,3.2653718,5.6500266,-196.956,53.169,-174.708
00:00:09.150,76.6293991,-8.4843517,-169.2743802,-2.445,-5.629,-177.876,172.1588998,1.4410526,6.7528021,-199.439,50.588,-170.621
00:00:09.175,83.3458277,-8.9423164,-169.9591401,-2.311,-6.164,-177.798,168.5972132,5.3519925,5.4312175,-195.331,55.337,-179.043
00:00:09.200,78.1923879,-8.4313659,-169.6334063,-0.397,-5.906,-176.199,167.757996,4.8227374,6.1834766,-193.287,52.565,-172.941
00:00:09.225,81.8191418,-8.4307891,-170.2763279,1.064,-7.073,-174.585,168.8222386,3.7193044,2.9617998,-191.86,59.091,-170.983
00:00:09.250,78.0159687,-8.7989769,-169.1484191,2.18,-5.792,-174.021,166.7546291,4.7736485,2.0484146,-188.589,60.747,-172.504
00:00:09.275,83.7828451,-10.1420286,-168.7002714,1.72,-5.316,-174.241,168.3475891,3.3456766,3.2590564,-187.924,57.48,-169.045
00:00:09.300,88.7703244,-10.32541,-169.4518247,2.671,-5.981,-173.559,165.4911222,6.2173598,3.3564446,-181.222,57.178,-171.91
00:00:09.325,85.8184234,-9.7787899,-169.4841693,4.686,-6.215,-171.844,169.6463458,3.9511271,4.991424,-182.715,54.553,-166.376
00:00:09.350,93.2073023,-10.2073838,-170.345887,5.322,-7.269,-171.047,171.5688486,3.1363805,4.5072524,-182.727,57.027,-165.971
00:00:09.375,90.716548,-10.4177943,-169.7109848,5.864,-6.203,-171.39,169.5833455,2.5243929,4.7075356,-181.482,55.939,-162.058
