Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:23.800,30.7631166,-2.7315672,-170.0934982,-10.055,4.714,-185.57,157.973362,-1.0662343,11.2791088,-170.669,70.711,-170.979
00:00:23.825,23.9848097,-2.0109818,-170.5533895,-8.746,3.479,-184.082,161.9267682,-3.4603895,12.9502304,-174.973,68.12,-169.253
00:00:23.850,31.5562947,-2.1744687,-172.3150071,-9.142,1.144,-183.942,167.6746692,-5.4549029,10.1897878,-174.071,74.229,-169.747
00:00:23.875,29.8784841,-2.2746182,-171.4894207,-9.365,3.031,-185.279,161.1713022,-2.398051,8.7729039,-170.116,77.692,-172.77
00:00:23.900,46.8467555,-3.8583328,-171.1084113,-11.701,3.499,-186.944,157.8632734,-0.5759058,9.3381513,-168.313,75.001,-173.283
00:00:23.925,48.2678795,-3.5869676,-172.0043454,-11.332,1.889,-185.281,162.2262335,-0.8378903,7.2597386,-165.162,78.883,-173.41
00:00:23.950,21.7569276,-1.4155923,-172.6437707,-8.374,1.345,-183.316,164.836649,-1.0742934,4.5096428,-162.062,84.715,-172.907
00:00:23.975,32.7448871,-2.381802,-171.9052609,-9.563,2.314,-185.108,166.2225486,-1.7988188,6.3126061,-164.591,81.442,-172.674
00:00:24.000,55.7138872,-4.7839338,-170.9618058,-12.88,3.515,-186.333,166.4608276,-2.8186851,7.0826231,-165.942,78.571,-171.249
00:00:24.025,47.4103195,-3.7597181,-171.4500458,-11.569,3.218,-185.727,163.2097105,-0.438717,7.9106108,-163.479,77.104,-173.225
00:00:24.050,23.1538628,-1.6973558,-171.7279844,-8.481,2.49,-184.888,164.6113865,-2.2766176,10.098012,-169.052,73.293,-171.61
00:00:24.075,32.4762305,-2.1943884,-172.4754897,-9.121,1.411,-184.352,169.0841411,-5.5947066,14.1633884,-176.224,64.96,-167.84
00:00:24.100,50.2700503,-3.6009055,-172.3340362,-11.213,1.763,-185.604,167.8407991,-4.4986172,12.1425641,-173.814,69.355,-169.42
00:00:24.125,29.7504292,-2.5885851,-170.2761666,-9.692,5.152,-185.274,158.5628255,-0.4965307,11.6132026,-170.503,70.711,-172.028
00:00:24.150,39.6052293,-3.1281951,-171.3267891,-10.628,3.291,-185.175,158.5591065,-1.9974106,11.444012,-171.458,71.335,-170.615
00:00:24.175,47.7369257,-3.0386596,-173.1392716,-10.32,0.647,-184.013,164.2171083,-3.6379464,9.3465252,-169.943,76.422,-171.309
00:00:24.200,37.9680592,-2.8600297,-171.6991665,-9.839,2.543,-184.021,164.0489291,-2.7384797,7.1788929,-166.904,80.325,-172.179
00:00:24.225,49.4220752,-4.1268639,-171.0464912,-12.08,3.468,-185.831,163.7464166,-1.1616836,8.2348293,-166.932,77.71,-174.47
00:00:24.250,60.6856119,-4.3552747,-172.566467,-12.938,1.615,-185.849,165.3785768,-1.0486116,7.1201831,-164.979,78.599,-173.787
00:00:24.275,41.9946185,-2.5824543,-173.2781132,-9.885,0.844,-184.73,163.2645302,0.259176,6.1897162,-162.546,80.699,-174.334
00:00:24.300,30.9046038,-2.2737532,-171.7875358,-9.058,2.423,-184.242,166.4126696,-1.5469784,6.4122296,-164.605,79.951,-171.9
00:00:24.325,41.3882577,-3.5507786,-170.6182328,-11.24,4.364,-184.524,170.3781547,-3.5974834,10.0323051,-167.745,72.511,-169.394
00:00:24.350,55.9549519,-4.3605363,-171.8012946,-12.799,2.953,-186.133,166.2373322,-2.1199002,9.4229254,-165.054,74.622,-171.313
00:00:24.375,35.1894846,-2.7490842,-171.3458559,-9.95,3.408,-185.942,161.164971,-2.3111231,11.4791886,-168.792,71.222,-170.115
00:00:24.400,24.9737589,-1.9058973,-171.4090645,-8.517,2.79,-184.709,165.8695552,-5.6942969,14.3273156,-175.929,65.46,-167.415
00:00:24.425,37.3069941,-2.5863276,-172.3486439,-10.244,2.196,-185.256,169.8586011,-6.2911009,13.168526,-175.698,67.852,-168.349
00:00:24.450,31.1256373,-2.3432498,-171.6002503,-10.037,3.69,-186.147,162.2610773,-1.7127541,10.4929437,-170.979,74.179,-173.605
00:00:24.475,39.0343132,-3.0240715,-171.4821467,-10.797,3.573,-186.219,158.9230711,-1.1845222,11.1401647,-172.156,71.936,-172.13
00:00:24.500,46.9068302,-3.2934875,-172.4176187,-10.9,1.783,-184.465,163.551317,-2.4225722,8.2536883,-169.176,77.34,-171.047
00:00:24.525,28.7463432,-2.0394483,-172.0533271,-9.02,2.466,-183.537,164.9864546,-1.7376258,6.5216984,-165.837,81.004,-172.287
00:00:24.550,38.7740976,-3.0984649,-171.210213,-10.641,4.093,-185.33,162.9469329,-1.5811009,7.3478076,-166.043,79.402,-172.797
00:00:24.575,54.3401663,-4.5006616,-171.2439701,-12.705,3.905,-186.474,162.8527664,-1.4000174,7.5200116,-164.216,78.503,-172.433
00:00:24.600,45.2620129,-3.1983394,-172.3376354,-10.655,2.515,-184.992,162.9274623,-0.6903901,6.4419271,-160.942,80.303,-172.312
00:00:24.625,25.6772058,-1.7671241,-172.2573483,-8.528,2.208,-184.493,166.0900163,-2.1136019,8.1272491,-164.445,77.433,-171.102
00:00:24.650,39.1348627,-3.0336837,-171.478824,-10.692,3.422,-185.579,168.4016473,-4.1597523,10.4267746,-168.608,72.163,-168.714
00:00:24.675,50.0698867,-3.9037096,-171.6533375,-12.434,3.8,-186.871,164.1820132,-2.3103672,10.9759286,-167.645,71.291,-169.992
00:00:24.700,33.3493267,-2.6669709,-171.1124752,-10.044,4.228,-186.335,158.6319176,-1.4299746,10.0463979,-168.629,73.565,-171.043
00:00:24.725,18.5323865,-1.5185182,-170.7123755,-7.833,4.169,-183.919,163.5631885,-4.1318657,13.380456,-174.615,67.407,-168.328
