Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:22.675,42.9380628,-5.745235,-165.4580373,-15.01,-19.798,-195.402,164.0545846,0.8261372,-2.836626,-190.615,41.743,-182.067
00:00:22.700,42.898449,-5.6698476,-165.6327331,-15.703,-20.234,-196.422,162.6561524,0.4503158,-3.1036716,-193.417,42.029,-182.723
00:00:22.725,28.6431185,-3.8459724,-165.0156696,-13.11,-19.604,-196.216,162.4628038,0.8064848,-5.3562168,-197.718,47.349,-190.41
00:00:22.750,35.8130508,-4.6995762,-165.5248224,-15.253,-19.947,-196.482,167.1750542,2.7001431,-2.774624,-195.612,44.076,-192.615
00:00:22.775,20.8261654,-2.7808059,-164.9521667,-13.059,-19.035,-195.678,161.7850658,3.1496831,-6.8385401,-195.684,50.761,-195.383
00:00:22.800,26.335501,-3.325611,-165.853515,-14.813,-20.466,-196.586,164.0359051,2.9307509,-4.8930708,-196.825,46.843,-194.936
00:00:22.825,20.2961235,-2.5169806,-166.0058083,-14.943,-20.493,-196.55,163.513759,4.6028845,-6.4092573,-196.211,49.39,-200.18
00:00:22.850,26.1873586,-3.3497127,-165.6693463,-17.12,-20.095,-197.169,163.3749655,1.8132519,-5.0987175,-199.597,44.891,-192.882
00:00:22.875,20.2780616,-2.4613952,-166.2996567,-17.025,-21.309,-198.687,166.3170187,3.7691395,-6.2426059,-200.348,47.351,-199.94
00:00:22.900,23.5756838,-2.8613739,-166.350908,-19.014,-21.12,-199.047,166.3569728,3.917778,-4.9958407,-199.468,43.845,-196.637
00:00:22.925,22.5201251,-2.7557036,-166.2229454,-19.632,-21.178,-199.949,167.6426303,6.9848015,-3.5421264,-203.922,42.099,-210.483
00:00:22.950,18.3540885,-2.2469845,-166.1573388,-19.95,-21.224,-201.343,164.6790016,6.1970597,-7.3107309,-202.178,48.923,-207.268
00:00:22.975,19.8998515,-2.4931822,-165.8578365,-21.284,-20.534,-201.862,166.2184483,8.1263944,-3.7281537,-200.227,41.387,-206.998
