Time,Fx,Fy,Fz,Mx,My,Mz
00:00:00.0000,0.547441899776459,-0.247975930571556,0.518069446086884,-0.0366427376866341,-0.0562409237027168,0.00551068363711238
00:00:00.0160,0.560047388076782,-0.237284660339355,0.533401429653168,-0.0384079590439796,-0.0558124557137489,0.0055617792531848
00:00:00.0320,0.553497850894928,-0.231418296694756,0.49239307641983,-0.0392131060361862,-0.0542335994541645,0.00526110781356692
00:00:00.0480,0.530358850955963,-0.241753250360489,0.503973841667175,-0.0383828543126583,-0.0580180697143078,0.00571605423465371
00:00:00.0640,0.502304434776306,-0.252135962247849,0.520844340324402,-0.0364685021340847,-0.0630765855312347,0.005409627687186
00:00:00.0800,0.501718640327454,-0.267238229513168,0.525743424892426,-0.0345483049750328,-0.0618936903774738,0.00579156912863255
00:00:00.0960,0.514578998088837,-0.2671959400177,0.502191245555878,-0.0337271876633167,-0.0593888647854328,0.00566280959174037
00:00:00.1120,0.53178745508194,-0.25998654961586,0.527789711952209,-0.0345971249043942,-0.0591067299246788,0.00566023401916027
00:00:00.1280,0.557043135166168,-0.242879778146744,0.544846832752228,-0.0367768257856369,-0.056215438991785,0.00563633441925049
00:00:00.1440,0.558145046234131,-0.225986003875732,0.482993721961975,-0.0394596010446548,-0.0534929521381855,0.00527315074577928
00:00:00.1600,0.546506822109222,-0.220115959644318,0.510439038276672,-0.0407592914998531,-0.0568479225039482,0.00586306862533093
00:00:00.1760,0.525240004062653,-0.224756121635437,0.530582010746002,-0.040370985865593,-0.0597903244197369,0.00532089779153466
00:00:00.1920,0.507128655910492,-0.237163841724396,0.507750809192657,-0.0387886576354504,-0.0605881884694099,0.00551895843818784
00:00:00.2080,0.502043843269348,-0.250092148780823,0.510744094848633,-0.0365749783813953,-0.0624611414968967,0.00584366917610168
00:00:00.2240,0.511185944080353,-0.265981554985046,0.506322205066681,-0.0341909937560558,-0.0609669797122478,0.00547219393774867
00:00:00.2400,0.527352690696716,-0.27897709608078,0.50934499502182,-0.0325744412839413,-0.0577198825776577,0.00573609117418528
00:00:00.2560,0.525752365589142,-0.286880373954773,0.483740270137787,-0.0317322686314583,-0.0575315281748772,0.00509966304525733
00:00:00.2720,0.525152325630188,-0.293606579303741,0.516836941242218,-0.0312031656503677,-0.0596058927476406,0.00579391699284315
00:00:00.2880,0.524587452411652,-0.295056819915771,0.493427902460098,-0.0316075198352337,-0.058619562536478,0.0055135665461421
00:00:00.3040,0.534843266010284,-0.290203034877777,0.475483000278473,-0.0321164466440678,-0.0577852837741375,0.00509482156485319
00:00:00.3200,0.544524848461151,-0.284494668245316,0.533079624176025,-0.0319585166871548,-0.0573898330330849,0.00592604046687484
00:00:00.3360,0.557138860225677,-0.267691016197205,0.5539670586586,-0.0328466296195984,-0.0552143268287182,0.0052600335329771
00:00:00.3520,0.555613100528717,-0.238302960991859,0.527566134929657,-0.0366900935769081,-0.0547050349414349,0.00541979353874922
00:00:00.3680,0.54347950220108,-0.197882801294327,0.528582751750946,-0.042023841291666,-0.0575919151306152,0.00620484119281173
00:00:00.3840,0.520660579204559,-0.163650572299957,0.530947089195251,-0.0473778322339058,-0.0605453588068485,0.00559724820777774
00:00:00.4000,0.513062119483948,-0.147696763277054,0.521507322788239,-0.0508332848548889,-0.0618534572422504,0.00605882750824094
00:00:00.4160,0.524505853652954,-0.155861020088196,0.514935910701752,-0.0503526404500008,-0.0596413761377335,0.00567802833393216
00:00:00.4320,0.541151523590088,-0.194036051630974,0.489357054233551,-0.0456152111291885,-0.0567035749554634,0.00526744034141302
00:00:00.4480,0.544047474861145,-0.250200748443604,0.5069699883461,-0.0374282114207745,-0.0566542260348797,0.00575897749513388
00:00:00.4640,0.529554784297943,-0.307575881481171,0.523753106594086,-0.0285575184971094,-0.0581939071416855,0.0053923656232655
00:00:00.4800,0.512520968914032,-0.346956044435501,0.497424423694611,-0.0221163667738438,-0.0597128234803677,0.00550706312060356
00:00:00.4960,0.502348899841309,-0.359436810016632,0.520054399967194,-0.0200920198112726,-0.0620865225791931,0.00578869273886085
00:00:00.5120,0.531664490699768,-0.324348270893097,0.572152674198151,-0.0243073664605618,-0.060853224247694,0.00579650327563286
00:00:00.5280,0.58333283662796,-0.255008310079575,0.520761907100677,-0.0345240905880928,-0.0524336621165276,0.00563286617398262
00:00:00.5440,0.607328593730927,-0.176071390509605,0.469730257987976,-0.0456209853291512,-0.0473235063254833,0.00551760662347078
00:00:00.5600,0.585800468921661,-0.13101053237915,0.532381474971771,-0.0530215390026569,-0.0519226491451263,0.00560403242707253
00:00:00.5760,0.538229286670685,-0.119945526123047,0.552196860313416,-0.0550621896982193,-0.0587714351713657,0.0056547331623733
00:00:00.5920,0.469842880964279,-0.146559447050095,0.46353405714035,-0.0520652011036873,-0.0642556920647621,0.00577024463564157
00:00:00.6080,0.434381812810898,-0.198974668979645,0.503402411937714,-0.0445193164050579,-0.0711756721138954,0.00612671533599496
00:00:00.6240,0.449143648147583,-0.258437097072601,0.531299829483032,-0.0357070565223694,-0.0711419731378555,0.00583848776295781
00:00:00.6400,0.518337249755859,-0.312182426452637,0.529886662960052,-0.0278669483959675,-0.0604411251842976,0.00574716972187161
00:00:00.6560,0.590126812458038,-0.343228697776794,0.469269961118698,-0.0228933915495873,-0.048576932400465,0.00535065960139036
00:00:00.6720,0.626312255859375,-0.353829562664032,0.534349143505096,-0.0210322011262178,-0.0459489300847054,0.00527596287429333
00:00:00.6879,0.597687602043152,-0.337377190589905,0.518688976764679,-0.0236468371003866,-0.0493751838803291,0.00527716847136617
