Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:04.575,50.8006118,-3.2658453,-173.1286253,-7.078,3.349,-181.264,167.0456594,-1.5327659,6.3010811,-161.268,77.006,-168.141
00:00:04.600,55.8242424,-4.073568,-172.3185882,-8.232,4.742,-183.049,165.0608414,-1.5449715,7.7909686,-163.296,74.114,-168.213
00:00:04.625,70.5449435,-5.5449313,-172.1667288,-10.185,4.987,-183.978,165.9167246,-2.0315793,8.8277886,-164.07,71.958,-167.099
00:00:04.650,60.9883125,-4.2001644,-172.8738772,-8.28,4.161,-183.479,165.0884144,-1.7247839,7.8486221,-163.439,74.109,-167.428
00:00:04.675,35.6281128,-2.3861003,-172.5837255,-5.476,4.72,-181.658,164.1743273,-3.3213333,11.0833862,-168.885,68.822,-165.305
00:00:04.700,44.2645187,-2.9167641,-172.8362602,-6.236,4.035,-182.07,171.4703081,-8.2670704,13.5368513,-175.248,63.453,-161.503
00:00:04.725,56.1478526,-4.0880405,-172.3435484,-7.51,5.149,-182.663,165.9796256,-5.9484253,11.4486047,-172.078,69.234,-163.562
00:00:04.750,51.4939888,-4.3004808,-171.096755,-7.593,6.842,-182.694,158.0442425,-2.5309841,11.0030435,-169.061,69.782,-165.038
00:00:04.775,64.2066617,-4.339326,-173.0885,-7.929,3.851,-182.725,162.2862502,-2.950001,9.6925766,-167.931,72.033,-166.745
00:00:04.800,69.1765419,-3.8699246,-174.3901187,-7.457,2.036,-181.769,165.7241473,-3.3463868,5.4033504,-163.596,80.074,-166.599
00:00:04.825,61.796703,-3.8835782,-173.5150362,-7.24,3.273,-181.99,162.696345,-1.5451451,4.5094109,-161.373,81.504,-168.193
00:00:04.850,63.0136988,-5.1296147,-171.6407406,-9.133,5.317,-182.97,166.0025842,-2.103141,6.7765894,-163.153,75.5,-166.92
00:00:04.875,70.369228,-5.2304108,-172.5863957,-9.426,4.566,-182.634,165.0011668,-1.0698385,5.9828015,-160.253,77.171,-167.972
00:00:04.900,56.9815827,-3.872213,-172.8720274,-6.906,4.024,-182.124,164.7761482,-2.2691791,7.9534568,-163.29,74.427,-166.31
00:00:04.925,45.5062314,-3.2203125,-172.331045,-5.483,4.565,-181.111,170.173937,-6.3701691,11.3408421,-170.665,67.458,-162.713
00:00:04.950,66.3383826,-4.5832934,-172.9927724,-7.993,4.252,-182.532,171.2293524,-6.788352,12.0830963,-170.829,66.508,-162.35
00:00:04.975,53.7319181,-3.7708847,-172.5639895,-7.09,5.482,-183.065,163.8072397,-3.2860495,10.9726889,-167.594,70.519,-166.308
00:00:05.000,58.9260663,-4.3578723,-172.2937952,-7.806,5.608,-183.014,161.1102899,-3.1838735,12.7887169,-169.707,66.722,-164.749
00:00:05.025,67.3032326,-4.5369629,-173.1891183,-7.925,3.802,-181.526,164.6487815,-4.3798978,9.8890861,-167.425,71.841,-164.202
00:00:05.050,50.8152627,-3.2408766,-173.1833077,-6.138,4.002,-180.678,165.0431823,-3.3035666,8.5161772,-165.625,75.066,-166.102
00:00:05.075,63.4068547,-4.3247517,-173.0039462,-7.785,3.977,-182.916,166.8005639,-4.855289,8.4680524,-169.029,74.655,-165.235
00:00:05.100,81.1386392,-5.9942854,-173.0010864,-10.102,4.283,-183.7,167.0964897,-4.2259795,8.7719142,-168.528,72.52,-165.065
00:00:05.125,56.9650057,-4.1782237,-172.3072247,-7.46,4.96,-182.695,161.7207125,-0.8422768,5.7698415,-163.21,77.567,-168.541
00:00:05.150,37.8138418,-2.5563572,-172.5457276,-4.93,4.394,-180.925,163.8522789,-2.2151661,8.0730815,-166.283,73.111,-166.553
00:00:05.175,58.505374,-3.7705839,-173.2731854,-6.197,3.004,-181.176,171.480595,-6.0609475,9.8198093,-168.851,69.505,-162.41
00:00:05.200,60.1346761,-4.5867126,-172.0854745,-6.364,4.804,-181.072,166.7433344,-4.0097758,8.234743,-164.697,73.776,-164.197
00:00:05.225,59.9516631,-5.0156579,-171.3152656,-6.76,5.98,-181.614,160.8249127,-2.0101056,10.0933991,-164.197,69.857,-164.246
00:00:05.250,77.7993891,-5.2759236,-173.4638782,-7.041,3.215,-181.313,163.8521643,-2.6595606,10.6994525,-164.494,69.284,-164.018
00:00:05.275,75.4189991,-4.3111595,-174.4256912,-4.914,2.049,-179.48,165.4059113,-3.4939176,11.2999702,-165.476,68.614,-162.067
00:00:05.300,65.0546763,-4.6088228,-172.7788833,-3.944,3.729,-178.405,167.2592566,-5.6246674,11.8231639,-168.333,67.218,-158.367
00:00:05.325,70.420689,-5.9326653,-171.6006887,-4.827,5.432,-177.85,169.0406072,-6.5968265,13.2998209,-168.428,63.752,-155.281
00:00:05.350,82.9870499,-6.6325485,-172.5038865,-4.628,4.428,-178.444,164.5992661,-4.9868206,10.5418743,-163.472,70.164,-156.158
00:00:05.375,79.0699623,-6.2345175,-172.4498092,-1.839,4.365,-176.71,159.6508992,-4.6282832,10.6536584,-161.867,70.585,-153.751
00:00:05.400,81.6204532,-6.3244529,-172.6782283,-0.337,3.555,-175.026,165.0496468,-6.6503873,10.0493865,-159.906,70.563,-149.968
00:00:05.425,89.0400084,-6.4798274,-173.4109224,0.686,3.143,-173.94,167.7496662,-6.7061725,7.4869724,-155.3,75.885,-149.201
00:00:05.450,85.272035,-6.9654909,-172.4363082,1.809,4.604,-173.784,164.9457283,-6.2948228,6.9499299,-151.509,76.948,-146.098
