Time,Fx,Fy,Fz,Mx,My,Mz
00:00:04.4800,0.260332405567169,0.0143429627642035,0.675305962562561,-0.0478072017431259,-0.0779609531164169,-0.00558720342814922
00:00:04.4960,0.244130402803421,-0.136282280087471,0.421080499887466,-0.077344112098217,-0.114446997642517,-0.00230091903358698
00:00:04.5120,-0.61390745639801,-0.120686829090118,0.863064646720886,-0.0925745740532875,-0.169595018029213,0.0266207251697779
00:00:04.5280,-0.637927412986755,0.0219245795160532,0.950625121593475,-0.0774050652980804,-0.188283950090408,0.0230473261326551
00:00:04.5440,-0.159180283546448,-0.206855490803719,-0.0459475517272949,-0.0638245642185211,-0.165736109018326,-0.00894008111208677
00:00:04.5600,-0.62563544511795,-0.39774489402771,0.583079934120178,-0.0559546835720539,-0.184015706181526,-0.00541142839938402
00:00:04.5760,-0.786470532417297,-0.122310020029545,1.01890540122986,-0.0613176040351391,-0.194972842931747,-0.00489522470161319
00:00:04.5920,-0.0211381055414677,0.0522725284099579,0.352284133434296,-0.0892338529229164,-0.150640174746513,0.00238283537328243
00:00:04.6080,0.0985072627663612,-0.0396390818059444,0.547519505023956,-0.112266942858696,-0.105506286025047,0.0239659659564495
00:00:04.6240,-0.353167712688446,0.0663821995258331,0.886265695095062,-0.0940657779574394,-0.109510861337185,0.0167072489857674
00:00:04.6400,0.0173036903142929,0.122727751731873,0.626193404197693,-0.0815144553780556,-0.124754294753075,-0.0307567361742258
00:00:04.6560,0.227534860372543,-0.071968287229538,0.555266857147217,-0.0878099873661995,-0.125274240970612,0.00218661618418992
00:00:04.6720,-0.372318118810654,-0.0964320152997971,1.00849032402039,-0.0895428135991097,-0.126332506537437,0.0250320751219988
00:00:04.6879,-0.0183628536760807,0.100313447415829,0.809819042682648,-0.0797848701477051,-0.0999880433082581,0.000581675325520337
00:00:04.7040,0.620086669921875,-0.0128951370716095,0.359759479761124,-0.0786449983716011,-0.0783195346593857,-0.0109099708497524
00:00:04.7200,-0.0836968719959259,-0.166660010814667,0.792532324790955,-0.079524390399456,-0.0923042148351669,0.00603752955794334
00:00:04.7360,-0.230125933885574,0.0874919593334198,0.972885608673096,-0.0742993056774139,-0.113282769918442,-0.00376155413687229
00:00:04.7520,0.289634346961975,0.0847505331039429,0.398468255996704,-0.0850969776511192,-0.121496640145779,-0.00930511672049761
