Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:21.025,46.3331366,-4.5838987,-169.313079,-10.777,-3.997,-187.163,162.4523088,-4.3610928,7.0511133,-159.866,66.132,-163.727
00:00:21.050,22.3986056,-2.0757594,-169.543948,-8.579,-4.181,-186.772,162.5997117,-4.8615082,8.1235034,-163.079,64.861,-164.781
00:00:21.075,42.9625232,-3.7083906,-170.5945523,-12.048,-5.588,-189.274,163.0408103,-6.4506797,8.2925245,-167.089,65.117,-165.25
00:00:21.100,29.947858,-2.7004792,-169.9274519,-11.404,-4.999,-189.247,159.4059621,-5.1137245,9.3058437,-167.984,62.504,-165.446
00:00:21.125,28.3113538,-2.5811451,-169.7914914,-12.283,-4.904,-189.903,162.7439342,-3.8423516,6.0331225,-166.146,67.705,-170.515
00:00:21.150,31.9080301,-2.819854,-170.1584062,-14.216,-5.117,-190.577,163.4256437,-2.6324061,6.4438493,-165.145,66.206,-172.946
00:00:21.175,22.9521192,-1.8212957,-171.0463705,-13.377,-6.624,-191.875,164.2406417,-3.9394807,3.7454716,-166.289,71.379,-173.93
00:00:21.200,32.4052869,-3.041811,-169.5583562,-16.157,-4.59,-192.85,163.0205442,-2.5659988,4.8510473,-165.36,67.553,-174.558
00:00:21.225,-3.7051829,0.3730089,-168.5064935,-12.294,-3.327,-191.956,163.4926037,-3.0651796,6.3717248,-168.521,64.967,-175.354
00:00:21.250,22.4194934,-1.8714693,-170.5772759,-17.636,-5.949,-195.218,163.1876494,-2.7381951,7.2453525,-171.367,64.304,-179.298
00:00:21.275,13.4269604,-1.0931406,-170.7333647,-17.39,-6.936,-195.604,161.8475372,-3.6448144,7.4315805,-173.941,63.095,-177.568
00:00:21.300,18.8570854,-1.7314604,-169.6011795,-19.484,-5.181,-196.462,160.0518563,-1.7518813,6.2542004,-173.957,64.823,-182.522
00:00:21.325,0.3567992,-0.0329445,-169.4493129,-19.002,-5.353,-197.138,163.5764711,-0.9663719,6.6835293,-174.41,62.799,-184.748
00:00:21.350,-7.5288071,0.6383196,-170.321475,-19.576,-6.494,-198.39,165.0664928,-1.7848724,5.305187,-176.995,65.64,-187.924
00:00:21.375,-1.4456965,0.1216501,-170.3807043,-21.588,-6.282,-199.903,162.5517165,-1.2682507,6.1877333,-177.792,62.71,-187.921
00:00:21.400,-20.6959941,1.8032777,-170.1477706,-19.882,-6.706,-200.814,164.866537,-0.893443,2.9424658,-178.022,69.021,-191.46
00:00:21.425,-0.3044633,0.0263143,-170.1206166,-24.304,-6.538,-201.427,163.6562428,3.106871,5.2082579,-175.063,62.996,-196.268
00:00:21.450,-30.0978486,2.5715036,-170.4562153,-21.816,-7.249,-201.621,165.874605,-0.076259,6.5885101,-182.478,61.36,-194.551
00:00:21.475,-4.7047773,0.3445198,-171.6283454,-26.492,-8.144,-203.14,165.4134102,0.7127388,7.646542,-184.444,59.818,-198.826
00:00:21.500,-20.7024286,1.5661334,-171.4411154,-24.735,-9.044,-203.683,166.4997956,-0.4373437,6.2148216,-186.597,61.882,-197.078
00:00:21.525,-8.8397887,0.7961052,-169.7278797,-27.196,-6.308,-205.148,161.5540041,2.3696901,6.8743368,-185.201,58.266,-201.037
00:00:21.550,-45.0165277,4.5527248,-169.0409815,-24.503,-5.795,-205.147,160.6658524,2.0964166,4.0262286,-180.804,62.64,-203.985
00:00:21.575,-35.1480931,3.1826519,-169.974294,-30.66,-6.748,-207.104,167.3012527,2.676314,4.9419083,-180.755,62.277,-209.993
00:00:21.600,-65.324317,5.8508586,-170.8844342,-28.897,-8.565,-209.496,166.8658352,2.3635202,4.0608164,-185.66,64.524,-212.245
00:00:21.625,-51.020976,4.7640442,-170.0361082,-32.617,-7.134,-211.458,161.6618159,5.608549,3.094721,-189.692,62.927,-218.656
00:00:21.650,-62.0060461,7.4171978,-167.6875204,-30.461,-4.023,-212.634,161.2400572,4.2776226,3.1996603,-198.373,61.086,-217.435
00:00:21.675,-58.8001538,6.0718619,-169.2458028,-36.603,-6.369,-214.644,163.9623621,9.2411304,3.061952,-198.005,61.44,-233.334
00:00:21.700,-76.3803025,7.8384282,-170.0451586,-37.945,-8.111,-218.177,166.6097401,9.3571652,3.7361187,-202.656,60.232,-239.277
00:00:21.725,-93.086039,9.4570983,-171.0369576,-39.233,-9.434,-221.281,166.5895501,8.6962594,1.7263581,-207.98,63.965,-246.344
00:00:21.750,-85.9188699,10.1851049,-169.0667007,-40.59,-7.02,-223.064,166.5739469,11.4499426,1.05543,-200.774,61.569,-244.549
00:00:21.775,-88.5871827,10.5817032,-169.1556547,-42.88,-7.656,-224.677,166.2411753,16.6189637,-0.5983959,-198.769,65.684,-261.29
00:00:21.800,-93.5512008,11.711342,-168.9884643,-43.851,-7.55,-226.164,169.6614226,18.3522654,2.8635648,-200.193,57.977,-262.662
00:00:21.825,-108.9534055,11.4307564,-171.8262216,-46.841,-11.889,-226.831,172.1166995,14.7390163,5.4235312,-220.246,53.448,-263.845
00:00:21.850,-105.2634571,12.7597505,-170.2388299,-45.235,-8.536,-229.475,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:21.875,-111.9561275,13.006945,-171.1988995,-44.453,-10.714,-228.981,164.9393495,18.3164539,-0.4351851,-220.984,64.587,-280.304
00:00:21.900,-100.7260904,12.5742599,-169.5708818,-45.394,-8.52,-229.36,167.603755,19.5617041,1.6109702,-214.541,58.286,-273.452
00:00:21.925,-124.1921898,12.7378803,-173.2344789,-45.738,-14.35,-228.016,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:21.950,-113.5443453,12.1261257,-172.0395179,-46.267,-12.328,-227.882,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
