Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:00.000,45.8976466,-4.1396519,-170.2427155,-8.23,-5.782,-182.49,163.0187408,-2.5232476,6.7874047,-171.919,60.369,-165.316
00:00:00.025,45.8849233,-4.1370056,-170.2459265,-8.224,-5.786,-182.485,163.049494,-2.5215496,6.7853906,-171.902,60.373,-165.325
00:00:00.050,45.8412156,-4.1336096,-170.2435869,-8.215,-5.781,-182.478,163.0856438,-2.5269176,6.7918479,-171.899,60.363,-165.326
00:00:00.075,45.8245804,-4.1331603,-170.2407127,-8.212,-5.78,-182.475,163.1020893,-2.5419406,6.8036196,-171.918,60.346,-165.304
00:00:00.100,45.8559205,-4.1360726,-170.241271,-8.217,-5.782,-182.478,163.0996743,-2.545825,6.8087284,-171.93,60.333,-165.294
00:00:00.125,45.8480067,-4.1358864,-170.2398391,-8.219,-5.78,-182.482,163.0495078,-2.5383075,6.8048789,-171.939,60.339,-165.299
00:00:00.150,45.8376382,-4.1338726,-170.2421235,-8.22,-5.782,-182.486,162.9855597,-2.5201716,6.7951258,-171.927,60.356,-165.319
00:00:00.175,45.9600447,-4.1416368,-170.25277,-8.235,-5.795,-182.491,162.9540561,-2.5154465,6.7908288,-171.921,60.363,-165.323
00:00:00.200,45.9534316,-4.1412346,-170.2521552,-8.233,-5.795,-182.492,162.9794837,-2.5208665,6.7859302,-171.921,60.379,-165.333
00:00:00.225,45.9030108,-4.1383351,-170.2470724,-8.224,-5.789,-182.489,162.9824441,-2.5269834,6.7867196,-171.924,60.383,-165.328
00:00:00.250,45.8581927,-4.1356392,-170.2428262,-8.217,-5.783,-182.482,162.9566247,-2.5235586,6.7831425,-171.917,60.384,-165.324
00:00:00.275,45.8909963,-4.1393544,-170.2418442,-8.222,-5.782,-182.487,162.9403758,-2.5226476,6.7823026,-171.918,60.388,-165.324
00:00:00.300,45.9366154,-4.1449156,-170.2395591,-8.232,-5.78,-182.492,162.950597,-2.5327092,6.785583,-171.94,60.385,-165.315
00:00:00.325,45.9429929,-4.1442544,-170.2426139,-8.235,-5.785,-182.498,162.9518761,-2.5344811,6.7791391,-171.947,60.395,-165.318
00:00:00.350,45.8698082,-4.1384017,-170.2390788,-8.226,-5.779,-182.493,162.9473852,-2.525529,6.7716831,-171.935,60.41,-165.338
00:00:00.375,45.9098436,-4.1421289,-170.2397797,-8.233,-5.778,-182.491,162.9566806,-2.5184756,6.7734048,-171.921,60.411,-165.347
