Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:00.000,44.8417399,-5.8125526,-165.9706798,-12.519,-23.161,-189.313,165.9213285,7.7185864,-2.3951841,-204.847,41.309,-199.541
00:00:00.025,41.8761727,-5.3097142,-166.1803695,-11.826,-23.373,-189.453,164.3831084,10.1376364,-4.7051964,-202.435,45.888,-209.456
00:00:00.050,35.2948644,-4.5247731,-165.8420579,-10.672,-22.718,-189.466,162.8981437,12.1123019,-5.4184328,-198.902,46.452,-213.947
00:00:00.075,30.7593662,-4.1159485,-165.1142814,-9.771,-21.809,-189.691,163.2150067,11.871542,-5.3837048,-199.554,47.387,-214.168
00:00:00.100,25.1886524,-3.352042,-165.0774955,-8.651,-21.769,-190.361,161.3061431,10.0476713,-6.0753697,-201.465,48.452,-210.941
00:00:00.125,24.9070743,-3.381585,-164.7737049,-8.695,-21.26,-190.252,161.8242118,9.2248473,-4.8530769,-200.611,45.086,-204.935
00:00:00.150,30.1876275,-4.1771054,-164.5988546,-9.715,-21.242,-190.12,162.529169,8.2124245,-4.5196647,-200.601,44.911,-200.394
00:00:00.175,34.3322164,-4.6345979,-165.0734342,-10.558,-22.085,-190.622,163.6449575,7.1519688,-4.1625408,-200.204,44.872,-196.323
00:00:00.200,36.7485821,-4.8946813,-165.3355828,-11.087,-22.092,-190.348,163.8017048,7.4853471,-1.574704,-199.901,39.24,-194.347
00:00:00.225,34.2816186,-4.7370781,-164.7232183,-10.896,-21.014,-190.195,164.1847778,6.7599299,-0.6302989,-202.621,37.637,-193.77
00:00:00.250,32.2456812,-4.4988217,-164.5235452,-10.393,-20.964,-191.206,164.3709002,4.6236214,0.4281022,-206.85,35.945,-190.234
00:00:00.275,31.3392648,-4.3887616,-164.4432835,-10.482,-20.845,-191.215,162.9194342,4.4483851,-0.6097851,-208.522,37.488,-191.726
00:00:00.300,42.6358381,-6.0527158,-164.5694276,-13.118,-21.03,-190.721,163.4852779,4.9429165,-0.4350227,-206.624,36.773,-190.687
00:00:00.325,48.613371,-6.7993841,-165.0140467,-14.272,-21.81,-190.918,164.0018937,4.447733,-1.4625455,-208.06,38.737,-192.808
00:00:00.350,53.428785,-6.9575449,-166.2248402,-14.932,-23.213,-191.07,161.8331761,6.8005826,-3.5856262,-205.865,42.734,-201.273
00:00:00.375,52.5689386,-7.0202635,-165.8405734,-15.157,-22.593,-191.164,160.8843409,8.0817987,-4.8075308,-201.34,44.8,-201.645
00:00:00.400,50.8333354,-6.8069303,-165.7327041,-14.505,-22.711,-191.593,159.8864514,8.8765403,-6.0076496,-201.341,47.257,-206.001
00:00:00.425,51.3044074,-6.742762,-166.0132615,-14.308,-22.834,-191.998,159.3119926,9.4022288,-4.7089798,-201.343,44.281,-205.631
00:00:00.450,43.3517811,-5.8550709,-165.3365461,-13.028,-22.047,-192.179,158.893484,8.4139161,-5.4597774,-200.933,44.757,-201.665
00:00:00.475,41.9958269,-5.6742349,-165.285815,-12.632,-22.079,-191.902,159.2116662,8.6782406,-5.9483286,-199.883,45.515,-201.918
00:00:00.500,45.6938613,-6.1986567,-165.3536372,-12.998,-22.032,-191.145,162.4140077,8.9086152,-3.0333378,-198.472,40.468,-197.909
00:00:00.525,35.6097145,-4.8779159,-164.8904913,-10.975,-21.304,-191.083,162.8381912,9.9514771,-2.7320801,-197.646,39.631,-200.44
00:00:00.550,30.4884892,-4.17962,-164.7471781,-9.904,-21.086,-190.925,162.5331402,10.1757099,-2.816986,-198.574,40.331,-202.739
00:00:00.575,28.6908793,-4.0743447,-164.1633911,-9.364,-20.493,-190.676,164.6284407,8.3942919,-0.9556009,-199.61,37.553,-196.214
00:00:00.600,29.1472135,-4.1229594,-164.2351423,-9.581,-20.598,-190.717,167.1909559,6.9174986,1.9006181,-201.791,31.759,-191.113
00:00:00.625,28.9618123,-4.0927018,-164.2461768,-9.747,-20.61,-189.902,167.180186,7.3842393,1.0849126,-203.529,33.262,-195.893
00:00:00.650,31.5271057,-4.4618397,-164.2850926,-10.388,-20.975,-189.866,168.4212156,5.1351402,-0.1660248,-204.218,36.096,-190.166
00:00:00.675,36.191086,-4.8300039,-165.2912465,-10.973,-22.426,-190.011,169.4127364,5.2218788,0.0649264,-205.494,36.293,-192.374
00:00:00.700,36.1822236,-4.8472359,-165.235461,-11.182,-22.059,-189.581,166.0603989,6.95909,-1.8213933,-204.328,40.076,-198.475
00:00:00.725,31.4154987,-4.3486422,-164.6227848,-10.489,-21.392,-190.179,163.8266829,5.2678382,-3.6675146,-206.239,43.495,-195.717
00:00:00.750,35.5752613,-4.8301497,-165.0216469,-11.082,-22.139,-190.674,162.4069399,4.2162349,-4.8582901,-209.018,46.342,-196.475
00:00:00.775,41.6602856,-5.5567493,-165.4619513,-12.356,-22.505,-190.66,161.8102507,4.1726582,-4.2643836,-205.506,44.566,-191.019
00:00:00.800,43.898442,-5.7794056,-165.7210812,-12.815,-22.668,-190.619,160.5635874,5.5952747,-5.0465911,-204.397,45.993,-194.99
00:00:00.825,46.8510397,-6.1279853,-165.9142261,-13.256,-22.868,-190.565,159.3640122,6.7184465,-6.3105813,-204.146,48.646,-200.243
00:00:00.850,47.8717888,-6.2568634,-165.9610704,-13.49,-22.869,-191.268,159.7119103,7.1804852,-5.1351369,-201.342,46.101,-196.985
00:00:00.875,42.2731826,-5.5283702,-165.7627004,-12.294,-22.448,-191.773,158.471014,9.2120716,-4.6118363,-201.36,44.75,-203.472
00:00:00.900,38.7597516,-5.4898705,-164.476878,-11.912,-20.587,-191.731,157.8398587,9.5221301,-3.5792514,-202.688,41.006,-204.082
00:00:00.925,37.8290536,-5.4088799,-164.3022194,-11.661,-20.655,-192.695,158.4967374,7.6862329,-2.5600842,-204.789,38.661,-198.706
00:00:00.950,37.6017766,-5.3145216,-164.473996,-11.784,-21.065,-193.025,161.5245808,6.5930195,-1.4865979,-206.821,36.868,-196.303
00:00:00.975,39.929333,-5.7731086,-164.1955476,-12.553,-20.685,-192.506,164.089336,7.0269694,-0.790771,-204.796,35.231,-196.341
00:00:01.000,46.3199126,-6.6360761,-164.5636284,-13.859,-21.294,-192.439,165.8240921,5.8705139,-0.8188755,-203.262,35.667,-192.328
00:00:01.025,47.6747297,-6.5941869,-165.1426647,-14.109,-22.02,-192.012,165.2491311,7.1593384,-2.4076482,-200.771,38.521,-196.199
00:00:01.050,48.8061784,-6.8217832,-165.0315486,-14.362,-21.76,-191.608,164.6977651,8.0899182,-2.4777796,-198.24,38.533,-196.661
00:00:01.075,48.3344547,-6.575185,-165.4103846,-13.884,-22.153,-191.855,166.3377943,7.3501319,0.0579539,-197.802,34.795,-191.191
00:00:01.100,46.3810177,-6.3227592,-165.3072,-13.655,-21.883,-191.488,166.2105553,8.217828,0.3002684,-197.265,34.48,-193.332
00:00:01.125,49.1140787,-6.7698631,-165.2487601,-14.272,-22.053,-190.816,166.5276748,9.2755162,1.0364245,-197.028,32.965,-195.805
00:00:01.150,49.9215325,-6.8144063,-165.4221671,-14.114,-22.382,-191.297,166.4238538,7.6172502,1.2307135,-201.496,33.343,-195.042
00:00:01.175,42.0310653,-5.6808139,-165.2822961,-12.613,-22.149,-191.829,163.788214,7.311824,-0.9576183,-204.276,37.289,-198.746
00:00:01.200,41.7036312,-5.8090902,-164.8252755,-12.726,-21.441,-191.627,162.0494048,6.4253544,-2.2174095,-205.781,39.554,-198.499
00:00:01.225,40.260671,-5.558312,-164.9119767,-12.214,-21.359,-191.419,161.0645186,4.7848747,-2.2455951,-206.601,40.514,-192.999
00:00:01.250,41.3406108,-5.5600515,-165.331723,-12.697,-21.786,-191.226,162.18866,4.9707428,-1.2003219,-202.58,37.986,-186.372
00:00:01.275,44.6010994,-6.1674745,-165.0336998,-13.377,-21.82,-191.372,162.7434428,3.9819806,-1.7013706,-204.502,38.727,-184.982
00:00:01.300,46.8171335,-6.2781378,-165.5604155,-13.405,-22.438,-191.381,164.0127991,6.2529139,0.0876904,-206.245,35.345,-193.257
00:00:01.325,43.0868982,-6.0768842,-164.6845754,-13.071,-20.917,-191.073,163.3838826,7.150364,-0.5063029,-205.6,35.53,-196.605
00:00:01.350,40.5449625,-5.7368207,-164.5497563,-12.502,-21.114,-191.469,162.8605927,6.2341291,-3.2418685,-206.136,41.167,-197.388
00:00:01.375,42.8282182,-5.7347313,-165.4438706,-12.873,-22.428,-192.207,161.4772733,7.6265368,-4.305057,-202.736,42.422,-199.669
00:00:01.400,44.5599004,-5.9278411,-165.5954449,-13.183,-22.552,-191.344,161.2102263,9.206244,-5.4915028,-199.341,44.909,-202.817
00:00:01.425,47.4214988,-6.4253083,-165.4338097,-13.427,-22.204,-190.781,162.8847483,9.4083584,-2.9179118,-197.801,40.163,-198.975
00:00:01.450,37.8173111,-5.2761237,-164.6783648,-11.595,-20.963,-190.85,162.8059026,10.2516516,-2.1568261,-197.505,38.408,-200.588
00:00:01.475,36.4320863,-5.1102579,-164.555616,-11.321,-20.937,-191.218,163.8004893,10.7292412,-1.6542959,-199.62,37.573,-205.718
00:00:01.500,36.0359162,-5.0695155,-164.4993223,-11.27,-21.165,-191.958,166.466565,8.6414056,0.0580279,-203.376,34.856,-201.31
00:00:01.525,34.7847652,-4.7522251,-164.9077339,-11.087,-21.808,-192,167.3110198,7.176787,-0.3544267,-203.281,35.959,-196.37
00:00:01.550,41.3002987,-5.6977938,-164.9560156,-12.593,-21.776,-191.488,166.8395534,6.126782,-0.7839297,-201.063,36.506,-191.128
00:00:01.575,42.5296505,-5.8779463,-164.9699824,-12.849,-21.613,-190.691,167.277375,6.4327223,0.2892909,-199.209,34.512,-189.758
00:00:01.600,44.5596651,-6.303943,-164.6901829,-13.373,-20.988,-190.549,166.691399,7.2352036,2.1447592,-198.383,30.583,-189.356
00:00:01.625,49.428373,-6.7601996,-165.3747222,-13.885,-22.351,-191.279,166.1938835,7.1967122,1.4250083,-201.431,32.756,-193.094
00:00:01.650,43.8554233,-5.8212784,-165.6031076,-12.776,-22.753,-191.675,164.5963913,7.5223753,-1.0682601,-204.202,37.776,-199.364
00:00:01.675,41.7176694,-5.7663635,-164.9412713,-12.648,-21.591,-191.58,161.9346667,6.4685846,-2.2571511,-205.922,39.878,-198.999
00:00:01.700,41.2891843,-5.6800794,-164.9979712,-12.396,-21.461,-191.42,161.2830907,4.8326582,-1.8011554,-205.91,39.668,-192.455
00:00:01.725,41.6634459,-5.6085546,-165.3288743,-12.775,-21.786,-191.286,162.5109182,4.8859086,-1.0074022,-202.169,37.758,-186.199
