Time,Fx,Fy,Fz,Mx,My,Mz
00:00:09.7600,0.251312583684921,-0.81665164232254,0.785397350788116,0.0419418811798096,-0.0438787378370762,0.0227076429873705
00:00:09.7760,0.0360077731311321,-0.632621645927429,1.06448173522949,0.0383680500090122,-0.0516121201217175,-0.000260520406300202
00:00:09.7920,0.754465758800507,-0.597027361392975,0.413590103387833,0.0196856427937746,-0.0590081661939621,-0.0194546468555927
00:00:09.8080,0.526963651180267,-0.644723653793335,0.695239245891571,0.00359950191341341,-0.0674834549427032,0.0068855183199048
00:00:09.8240,-0.295600920915604,-0.494989305734634,0.775020480155945,-0.00415908312425017,-0.0982250869274139,0.0164377968758345
00:00:09.8400,-0.217031836509705,-0.330368012189865,0.797247588634491,-0.0188264660537243,-0.128529116511345,-0.00977511145174503
00:00:09.8560,0.405134230852127,-0.336213260889053,0.270033448934555,-0.0429376289248466,-0.127406895160675,-0.00753732770681381
00:00:09.8720,-0.271637588739395,-0.267581760883331,0.653114795684814,-0.0533527918159962,-0.129697173833847,0.0212605763226748
00:00:09.8880,-0.59750497341156,-0.103781931102276,0.968558371067047,-0.0541973188519478,-0.138170212507248,0.00476823607459664
00:00:09.9040,0.250807791948318,-0.109718196094036,0.262829780578613,-0.0575127229094505,-0.120344147086143,-0.0156921315938234
00:00:09.9200,0.305538058280945,-0.272410959005356,0.539390087127686,-0.0535358898341656,-0.105102509260178,0.00787798594683409
00:00:09.9360,-0.336317032575607,-0.32002854347229,0.848197400569916,-0.0375651828944683,-0.112159453332424,0.019102331250906
00:00:09.9520,-0.0853298977017403,-0.319420784711838,0.969328463077545,-0.0185913294553757,-0.105389080941677,-0.00347792194224894
00:00:09.9680,0.886929512023926,-0.523820638656616,0.338077157735825,-0.0106472698971629,-0.0621399842202663,-0.00710181100293994
00:00:09.9840,0.461541593074799,-0.667579293251038,0.796196222305298,0.0105348164215684,-0.0328116528689861,0.0153182223439217
00:00:10.0000,-0.00135656748898327,-0.665581822395325,0.997424900531769,0.0334142111241817,-0.0481940433382988,0.00644614640623331
00:00:10.0160,0.531612813472748,-0.73881334066391,0.520971655845642,0.037153635174036,-0.073522076010704,-0.013767821714282
00:00:10.0320,0.538809180259705,-0.8846156001091,0.590473890304565,0.0375975854694843,-0.081952266395092,0.00231296452693641
00:00:10.0480,-0.254394888877869,-0.805029511451721,0.693055152893066,0.0415822640061378,-0.101052969694138,0.0222286693751812
00:00:10.0640,-0.324978232383728,-0.661503970623016,0.93497908115387,0.0348875895142555,-0.125860691070557,-0.00251771113835275
00:00:10.0800,0.431863486766815,-0.689096868038177,0.169946610927582,0.014123615808785,-0.122157461941242,-0.013142610900104
00:00:10.0960,-0.0578982643783093,-0.637123286724091,0.614659249782562,0.000657445518299937,-0.117822490632534,0.0176311172544956
00:00:10.1120,-0.627522170543671,-0.431313723325729,0.846924006938934,-0.0105891935527325,-0.139926895499229,0.0154297426342964
00:00:10.1280,-0.0393702909350395,-0.330269336700439,0.56232762336731,-0.0273993648588657,-0.145792052149773,-0.012912985868752
00:00:10.1440,0.474956631660461,-0.363035261631012,0.476009726524353,-0.0368790589272976,-0.108405821025372,-0.000393829512177035
00:00:10.1600,-0.0824218392372131,-0.351076275110245,0.631941258907318,-0.0319929011166096,-0.0825898125767708,0.0202106777578592
00:00:10.1760,-0.192016050219536,-0.25959175825119,0.901216149330139,-0.0256637036800385,-0.0957061424851418,-0.00650792149826884
00:00:10.1920,0.564222455024719,-0.402935594320297,0.243396997451782,-0.0226436536759138,-0.103087320923805,-0.0106797432526946
00:00:10.2080,0.251874834299088,-0.55997371673584,0.784418165683746,-0.0100508201867342,-0.096739836037159,0.0149314124137163
00:00:10.2240,-0.217238247394562,-0.495007157325745,0.967001378536224,0.00461194291710854,-0.0905563905835152,0.0111914221197367
00:00:10.2400,0.38316485285759,-0.44935530424118,0.712916076183319,0.00917239207774401,-0.0684544295072556,-0.0139365987852216
00:00:10.2560,0.998311340808868,-0.618213713169098,0.387350469827652,0.0121619654819369,-0.0405926220118999,-0.00196800311096013
00:00:10.2720,0.24776828289032,-0.739007115364075,0.676303684711456,0.0359176807105541,-0.049665030092001,0.0200450271368027
00:00:10.2880,-0.115638390183449,-0.773347854614258,1.1678729057312,0.0572864152491093,-0.0902820229530334,-0.00180054979864508
00:00:10.3040,0.638298332691193,-0.942960202693939,0.368727892637253,0.0672395825386047,-0.0875075086951256,-0.00764809735119343
00:00:10.3200,0.501710712909698,-1.08469235897064,0.582802414894104,0.0693441927433014,-0.0719917491078377,0.0172516759485006
00:00:10.3360,-0.179947555065155,-0.966204822063446,0.774769484996796,0.0819274038076401,-0.0911304950714111,0.0170258618891239
00:00:10.3520,0.0358970500528812,-0.822714030742645,0.952433228492737,0.0713295266032219,-0.109651550650597,-0.00706634996458888
00:00:10.3680,0.764899075031281,-0.794257760047913,0.324324935674667,0.0394611656665802,-0.0879226177930832,-0.00357801397331059
