Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:22.450,39.6034677,-5.4231017,-165.0129711,-12.572,-18.239,-194.143,164.2430396,0.694437,-2.204988,-191.294,42.022,-180.853
00:00:22.475,17.6024805,-2.3511468,-164.9005588,-8.508,-18.12,-193.929,163.2310939,2.8257589,-3.2015545,-192.141,44.85,-188.26
00:00:22.500,22.4982792,-3.2150026,-163.93761,-10.609,-16.88,-194.724,162.3684242,0.9102778,-3.9883702,-193.759,45.531,-183.792
00:00:22.525,41.7053247,-5.5288127,-165.5512867,-15.529,-18.807,-196.341,163.484718,3.2387194,-3.5605088,-190.743,44.63,-188.645
00:00:22.550,35.3314024,-5.0647271,-164.1880118,-15.092,-17.079,-197.023,160.5932612,2.8834322,-1.5449359,-194.048,39.015,-186.915
00:00:22.575,24.0833246,-3.5237547,-163.5890255,-13.172,-16.442,-195.977,168.914289,3.0201266,0.0650766,-192.203,38.348,-186.318
00:00:22.600,24.7211322,-3.2316251,-165.3300992,-14.084,-18.641,-196.329,167.5856135,3.9805789,-2.294234,-193.343,45.107,-194.667
00:00:22.625,22.2263698,-3.0012086,-164.8074745,-14.93,-17.438,-199.223,163.4255352,3.8083822,-0.6818501,-197.06,40.822,-193.988
00:00:22.650,37.6478787,-4.8603721,-165.8067529,-18.773,-19.068,-200.158,166.1837226,-0.4984485,1.3450208,-204.174,36.456,-186.287
00:00:22.675,19.6373153,-2.5036726,-165.6072325,-15.939,-18.498,-198.988,165.3594562,2.7215199,-0.6461991,-201.235,40.051,-193.71
00:00:22.700,6.9141521,-0.8994781,-165.193266,-14.779,-18.294,-199.576,161.4790095,6.411953,-4.9408677,-199.228,47.743,-205.91
00:00:22.725,20.130087,-2.7170955,-164.7794985,-19.481,-17.932,-201.989,162.7264661,4.655722,-2.9725262,-203.365,42.894,-201.556
00:00:22.750,30.6709214,-4.0016479,-165.4802018,-22.996,-18.722,-203.118,164.5676283,3.4427229,-2.3686168,-204.135,41.173,-200.318
00:00:22.775,-0.3999924,0.0541951,-164.567979,-17.381,-17.788,-204.195,163.9958114,5.878157,-4.9599314,-203.633,46.836,-209.95
00:00:22.800,-11.8436182,1.7475647,-163.2704624,-15.875,-16.05,-205.671,161.6047014,7.1011954,-6.6430662,-205.874,50.387,-216.979
00:00:22.825,8.0771189,-1.0691397,-164.9438502,-22.952,-18.375,-206.84,164.6857117,7.071132,-3.2195436,-206.089,43.172,-213.421
00:00:22.850,21.4486845,-2.5044327,-166.8326156,-27.42,-20.907,-209.142,163.3896096,11.4846116,-3.1103264,-203.995,43.553,-229.2
00:00:22.875,-5.403537,0.686822,-165.5228647,-23.553,-19.144,-209.938,163.7531523,12.5475409,-3.1412305,-206.919,44.002,-232.51
00:00:22.900,-16.6537515,2.058482,-166.004302,-23.505,-20.287,-208.41,167.1615291,13.9504438,-2.5873282,-208.354,43.826,-236.247
00:00:22.925,-12.3715173,1.4370253,-166.7992746,-28.492,-21.511,-209.67,164.7035438,13.5427613,-5.2061468,-208.344,47.716,-240.389
00:00:22.950,-8.7060381,1.1303526,-165.2324051,-32.567,-19.192,-214.356,162.198222,13.1430754,-3.5268266,-212.511,41.247,-243.996
00:00:22.975,-8.260002,1.1421832,-164.2806928,-35.671,-18.234,-217.513,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.000,-30.6767326,3.8083421,-166.1778935,-34.111,-20.755,-217.345,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.025,-63.7673474,8.7167863,-166.0295374,-29.512,-19.897,-221.1,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.050,-57.5590556,8.3615675,-164.8394865,-33.832,-18.007,-224.441,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.075,-48.5825332,6.9831218,-164.6019814,-40.354,-17.118,-226.399,163.1806918,20.4661826,-6.5469419,-219.258,48.617,-273.766
00:00:23.100,-52.4771162,8.0638203,-163.7232524,-42.585,-16.088,-231.2,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.125,-54.0260415,6.7757529,-166.7531182,-48.073,-21.611,-232.236,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.150,-74.7626216,10.3473295,-166.4832136,-43.511,-22.035,-233.397,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.175,-86.0593834,14.3561591,-164.6327117,-38.231,-19.404,-237.233,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.200,-81.1259536,12.1809541,-165.7890982,-42.733,-22.045,-235.995,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.225,-71.9686722,10.7290157,-165.262747,-45.712,-21.266,-237.307,165.2911615,29.0256918,-7.2573539,-223.491,50.123,-307.551
00:00:23.250,-59.1752,9.7682107,-162.8828377,-48.463,-17.172,-238.981,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.275,-55.8496444,7.876933,-165.1980612,-51.009,-21.182,-235.817,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.300,-69.2077575,9.5739442,-166.1591132,-46.967,-22.767,-235.212,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.325,-79.300206,11.6404897,-165.9760145,-43.226,-22.603,-235.46,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.350,-86.7661429,11.776508,-167.5445494,-42.798,-24.866,-231.817,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.375,-84.3604532,12.5627218,-166.1476943,-41.3,-22.473,-232.272,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.400,-79.8176472,12.7664446,-164.76325,-41.626,-19.99,-237.398,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.425,-59.4003658,8.0921142,-165.8616701,-50.56,-21.864,-235.479,161.5353417,27.3201008,-5.6479802,-229.795,36.833,-301.985
00:00:23.450,-57.062052,7.8701869,-165.5774545,-51.302,-21.387,-234.026,162.1973933,28.8937197,-8.4835091,-211.582,41.625,-297.623
00:00:23.475,-64.5961622,10.0658565,-164.1372318,-46.859,-19.672,-237.523,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.500,-68.0630841,11.1593928,-163.5369235,-44.262,-18.324,-238.286,161.3304155,26.6096927,-8.1294456,-223.829,47.088,-302.537
00:00:23.525,-73.6253591,11.2473793,-165.009901,-44.032,-20.931,-235.375,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.550,-88.3412657,12.3150499,-167.3260643,-42.177,-24.739,-231.545,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.575,-86.2377483,13.800093,-165.2725981,-39.144,-21.399,-234.595,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.600,-82.540907,13.2781799,-164.8901386,-40.226,-21.107,-237.61,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.625,-66.1917332,9.9344615,-164.8094726,-47.069,-20.728,-236.676,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.650,-54.931157,7.9322971,-164.805089,-50.586,-20.038,-233.484,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.675,-64.5789984,9.7540604,-164.6199737,-47.176,-20.08,-236.275,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.700,-65.452836,9.8164075,-164.7775741,-47.341,-20.197,-237.799,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.725,-60.1602516,8.9533184,-164.6041393,-49.35,-19.196,-235.491,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.750,-62.7416326,9.5636273,-164.3753374,-47.602,-20.053,-235.549,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.775,-81.0967669,11.1061211,-167.033443,-44.217,-24.722,-233.041,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.800,-94.9337347,14.4767743,-166.7078994,-38.184,-23.902,-234.88,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.825,-90.4745153,14.6936699,-165.4262118,-37.984,-21.73,-236.509,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.850,-82.3079272,12.5482176,-165.6606814,-41.814,-22.5,-235.51,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.875,-78.4041174,11.6184954,-165.779796,-43.812,-22.274,-236.006,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.900,-76.2757707,10.51115,-166.6361176,-46.238,-23.744,-234.685,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:23.925,-71.1131264,10.2445328,-165.7039719,-46.121,-22.389,-235.014,160.9914567,25.8391454,-8.3741258,-219.471,46.403,-292.079
00:00:23.950,-69.2572538,11.5448994,-163.3440937,-43.859,-17.973,-240.519,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
