Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:11.800,67.9410733,-6.1114099,-170.9397218,-8.203,-6.329,-183.904,166.8213684,3.5071216,8.8271003,-189.754,53.368,-181.778
00:00:11.825,61.3863609,-5.5194946,-170.714768,-7.262,-6.361,-183.23,166.11379,4.3131035,6.875502,-184.981,55.929,-180.772
00:00:11.850,69.3954887,-6.7257311,-170.2980722,-9.192,-5.977,-184.495,166.4219301,1.9130991,5.4830643,-186.476,58.044,-176.041
00:00:11.875,64.6495431,-5.6071789,-171.1493669,-7.288,-6.699,-183.467,164.2282783,4.9100696,5.8269861,-187.289,58.885,-184.845
00:00:11.900,74.5966134,-6.6647048,-171.2579089,-8.628,-6.621,-183.591,168.3069702,4.7713468,9.5180748,-187.733,51.299,-182.395
00:00:11.925,66.6587523,-6.298942,-170.4341064,-7.9,-5.147,-183.378,165.1916506,4.1041944,8.3248568,-187.268,53.533,-177.909
00:00:11.950,59.744225,-4.9864096,-171.3296923,-6.216,-6.581,-182.546,164.6362138,4.5690867,4.0153799,-184.634,62.835,-183.368
00:00:11.975,64.4187464,-5.9431147,-170.5787345,-7.781,-5.781,-184.664,166.7175217,3.2719215,7.6657134,-187.475,54.203,-179.833
00:00:12.000,62.0259613,-5.9424696,-170.1307473,-7.645,-4.915,-183.861,164.8286921,5.3273998,6.317067,-185.238,57.571,-185.16
00:00:12.025,64.3474612,-5.6129313,-171.0886123,-7.546,-6.596,-183.331,169.2383478,3.3245482,8.0788414,-185.407,53.878,-177.924
00:00:12.050,60.0465367,-5.9021793,-169.8046526,-7.957,-4.887,-184.409,165.8539465,4.416234,7.2996217,-184.224,53.646,-175.863
00:00:12.075,65.1489163,-5.9270379,-170.7350003,-7.707,-6.426,-183.58,165.0304561,5.3413412,2.8079228,-186.672,64.339,-185.888
00:00:12.100,65.2736065,-6.0887179,-170.5056255,-7.568,-5.989,-183.306,166.6574889,5.7963006,7.397603,-189.786,55.327,-187.346
00:00:12.125,72.7556881,-6.7074586,-170.903597,-8.503,-6.12,-183.907,164.5494826,7.7104032,6.7203524,-184.68,56.512,-188.685
00:00:12.150,67.4014134,-5.9002603,-171.1629034,-7.326,-7.515,-183.089,167.5480006,4.2319948,4.3672919,-183.608,60.757,-180.674
00:00:12.175,56.8551073,-5.48265,-169.8902717,-6.544,-5.698,-183.515,163.139939,4.8341931,4.3829725,-183.121,59.365,-181.24
00:00:12.200,65.1252576,-6.0947079,-170.4692898,-7.534,-6.633,-184.147,165.5373173,4.9203671,4.2742107,-183.754,60.262,-184.102
00:00:12.225,57.9811632,-5.4342455,-170.2090964,-6.181,-6.679,-182.746,167.9517349,4.7487179,7.1591759,-184.258,54.453,-180.505
00:00:12.250,69.9944808,-6.5178423,-170.7010156,-7.94,-6.474,-183.296,164.4830512,6.1444033,5.7712773,-180.556,56.716,-180.536
00:00:12.275,60.8829895,-5.62685,-170.439701,-6.719,-6.358,-182.657,166.2212548,4.1850248,4.0367001,-183.961,60.286,-180.52
00:00:12.300,55.9194093,-5.2492215,-170.1284473,-6.009,-6.035,-183.348,163.5071335,6.3406931,3.7085443,-185.601,61.614,-189.139
00:00:12.325,68.5188219,-6.8137633,-170.0097617,-8.707,-5.557,-184.342,164.6419191,6.662564,4.5593344,-181.767,59.16,-185.327
00:00:12.350,43.862378,-4.2492502,-169.4711516,-5.429,-4.83,-183.044,166.9699089,3.2736943,5.2402379,-184.22,57.611,-175.912
00:00:12.375,63.8934851,-5.4509215,-171.268968,-8.044,-6.688,-184.013,164.8004191,6.5284402,2.6993993,-182.701,63.289,-186.929
00:00:12.400,66.8627432,-6.0937064,-170.7806433,-9.175,-5.62,-183.839,165.5761774,6.4207237,4.0096723,-185.004,60.54,-186.402
00:00:12.425,52.4939405,-4.7590501,-170.3655276,-6.642,-5.105,-182.515,162.6215034,7.7035504,3.5378476,-183.164,60.391,-186.48
00:00:12.450,69.2455526,-6.4645063,-170.6480029,-8.73,-6.085,-183.907,164.1212172,6.1370721,3.9142794,-183.095,58.352,-181.773
00:00:12.475,63.7558815,-5.6578044,-170.9142396,-6.598,-7.096,-183.3,162.0316497,6.4559145,0.1240932,-185.147,68.204,-189.073
00:00:12.500,61.5510923,-5.5199192,-170.7442626,-5.359,-6.585,-181.593,163.374966,7.4892142,1.674803,-181.992,65.094,-187.8
00:00:12.525,73.1224011,-7.4198342,-170.0064448,-7.159,-5.55,-182.492,164.3792524,5.3151737,4.5937357,-181.234,57.551,-175.363
00:00:12.550,73.0962978,-6.9721514,-170.6037115,-4.793,-6.529,-180.413,160.909156,6.5549111,-0.2538347,-180.373,68.279,-183.455
00:00:12.575,80.5891167,-7.7789667,-170.8310897,-4.325,-6.61,-179.753,163.3499056,5.3797576,3.6024299,-182.585,60.518,-178.284
